form_slp1	lemma_slp1	pos	n_entries
pulakodgama	pulakodgama	noun	2
pulinadvIpaSoBitAm	pulinadvIpaSoBita	noun	1
puloman	puloman	noun	3
pulvaGa	pulvaGa	noun	2
pun	puMsi	noun	14
punaHpuna	punaHpunA	noun	3
punaSciti	punaSciti	noun	3
punarADAnam	punarADAna	noun	3
punarAgama	punarAgama	noun	2
punarAgatA	punarAgata	noun	1
punarAgatAn	punarAgata	noun	1
punarAgata	punarAgata	noun	2
punarAgatam	punarAgata	noun	3
punarAvartin	punarAvartin	noun	2
punarAvftta	punarAvftta	noun	2
punarRava	punarRava	noun	2
punardAya	punardAya	ind	1
punarjAtAn	punarjAta	noun	1
punarjAta	punarjAta	noun	2
punarjAtam	punarjAta	noun	3
punarjanman	punarjanman	noun	6
punarmftyu	punarmftyu	noun	3
punaruktAm	punarukta	noun	2
punarutTAna	punarutTAna	noun	2
punarvacana	punarvacana	noun	2
punnAman	puMnAman	noun	6
purARAm	pura	noun	6
purARIm	purARa	noun	3
purARagIta	purARagIta	noun	2
purARavat	purARavat	ind	1
purARavid	purARavid	noun	7
purARavit	purARavid	noun	7
purAkalpavid	purAkalpavid	noun	7
purAkfta	purAkfta	noun	4
purAsu	purA	noun	2
purAtanas	purAtana	noun	3
purAvid	purAvid	noun	7
purAyoni	purAyoni	noun	3
purISrezWe	purISrezWA	noun	14
purIziRI	purIzin	noun	4
purIzin	purIzin	noun	2
purIzotsarga	purIzotsarga	noun	2
purUravas	purUravas	noun	10
purUtama	purUtama	noun	2
purUvasu	purUvasu	noun	3
puraHPalAni	puraHPala	noun	3
puraHprahartA	puraHprahartf	noun	1
puraHprasravaRa	puraHprasravaRa	noun	2
puraYjaya	puraMjaya	noun	2
puradvAra	puradvAra	noun	2
puradvAre	puradvAra	noun	9
puradvAreRa	puradvAra	noun	2
puradvArezu	puradvAra	noun	2
puramAlinI	puramAlinI	noun	8
puranDi	puraMDi	noun	6
purandarAt	puraMdara	noun	4
purandarapurAt	puraMdarapura	noun	2
puravAsin	puravAsin	noun	2
puraya	puraya	noun	2
pureva	pur	verb	1
purobalAka	purobalAka	noun	2
purodyAna	purodyAna	noun	2
purogama	purogama	noun	2
purogava	purogava	noun	2
purohiti	purohiti	noun	3
purojanmatayA	purojanmatA	noun	2
purojava	purojava	noun	4
puroqASavatsA	puroqASavatsA	noun	3
puroraTa	puroraTa	noun	2
puroyAvan	puroyAvan	noun	2
puroyoDas	puroyoDa	noun	1
puruBUzu	puruBU	noun	2
puruBojas	puruBojas	noun	10
puruBojasA	puruBojas	noun	6
puruBojasam	puruBojas	noun	4
puruBujA	puruBuj	noun	3
puruDapratIka	puruDapratIka	noun	2
puruRITa	puruRITa	noun	2
puruSAkAya	puruSAka	noun	2
puruSAka	puruSAka	noun	2
puruScandrA	puruScandra	noun	1
puruScandra	puruScandra	noun	2
puruScandram	puruScandra	noun	3
puruScandrasya	puruScandra	noun	2
purucetana	purucetana	noun	2
purudaMsa	purudaMsa	noun	2
purudaMsas	purudaMsas	noun	10
purudaMsasA	purudaMsas	noun	6
purudasmam	purudasma	noun	3
purudatra	purudatra	noun	2
purudinezu	purudina	noun	2
purudrapsa	purudrapsa	noun	2
purugUrta	purugUrta	noun	2
puruhuta	puruhuta	noun	2
purukfd	purukft	noun	7
purukft	purukft	noun	7
purumAya	purumAya	noun	2
purumAyam	purumAya	noun	3
purumAyasya	purumAya	noun	2
purumandrA	purumandra	noun	1
purumandra	purumandra	noun	2
purumantu	purumantu	noun	3
purumeDa	purumeDa	noun	2
purumitram	purumitra	noun	3
purunfmRa	purunfmRa	noun	2
purunizWa	purunizWa	noun	2
purupeSAsu	purupeSa	noun	1
purupraSastA	purupraSasta	noun	1
purupraSasta	purupraSasta	noun	2
purupraSastam	purupraSasta	noun	3
puruprajAtasya	puruprajAta	noun	2
purupriyA	purupriya	noun	1
purupriya	purupriya	noun	2
purupriyam	purupriya	noun	3
purupriye	purupriya	noun	9
puruputrAm	puruputra	noun	1
pururUpA	pururUpa	noun	1
pururUpa	pururUpa	noun	2
pururUpam	pururUpa	noun	3
pururaTa	pururaTa	noun	2
purusamBfta	purusamBfta	noun	2
purutama	purutama	noun	2
purutamas	purutama	noun	1
puruvAra	puruvAra	noun	2
puruvAram	puruvAra	noun	3
puruvIrA	puruvIra	noun	1
puruvIra	puruvIra	noun	2
puruvIram	puruvIra	noun	3
puruvIrasya	puruvIra	noun	2
puruvarpasam	puruvarpas	noun	2
puruvartmAnam	puruvartman	noun	2
puruvepasam	puruvepas	noun	2
puruvrata	puruvrata	noun	2
puruzADamAn	puruzADama	noun	1
puruzAdAnAm	puruzAda	noun	6
puruzAdAni	puruzAda	noun	6
puruzAdaka	puruzAdaka	noun	2
puruzAnfte	puruzAnfta	noun	9
puruzAntara	puruzAntara	noun	4
puruzAntareRa	puruzAntara	noun	4
puruzAyaRa	puruzAyaRa	noun	2
puruzaSArdUla	puruzaSArdUla	noun	2
puruzaSiras	puruzaSiras	noun	5
puruzadveziRI	puruzadveziRI	noun	8
puruzaganDi	puruzaganDi	noun	3
puruzajYAna	puruzajYAna	noun	2
puruzajYAnam	puruzajYAna	noun	3
puruzamAnin	puruzamAnin	noun	2
puruzameDAnAm	puruzameDa	noun	3
puruzapuNgava	puruzapuMgava	noun	2
puruzapuNgave	puruzapuMgava	noun	9
puruzarUpa	puruzarUpa	noun	4
puruzarezaRa	puruzarezaRa	noun	2
puruzarzaBAByAm	puruzarzaBa	noun	9
puruzarzaBAn	puruzarzaBa	noun	1
puruzarzaBAt	puruzarzaBa	noun	2
puruzarzaBa	puruzarzaBa	noun	2
puruzarzaBe	puruzarzaBa	noun	9
puruzasUktAByAm	puruzasUkta	noun	9
puruzasiMha	puruzasiMha	noun	2
puruzatA	puruzatA	noun	3
puruzatvam	puruzatva	noun	3
puruzavaDA	puruzavaDa	noun	1
puruzavacas	puruzavacas	noun	5
puruzavara	puruzavara	noun	2
puruzavarjitam	puruzavarjita	noun	3
puruzavyAGrAn	puruzavyAGra	noun	1
puruzavyAGra	puruzavyAGra	noun	2
puruzavyAGram	puruzavyAGra	noun	3
puruzavyAGre	puruzavyAGra	noun	9
puruzayA	puruza	noun	3
puruzendra	puruzendra	noun	2
puruzezita	puruzezita	noun	2
puruzya	puruzya	noun	2
putrAcArya	putrAcArya	noun	2
putrArTin	putrArTin	noun	2
putrArTinI	putrArTin	noun	4
putrIkfta	putrIkfta	noun	2
putrIyA	putrIyA	noun	3
putraBAga	putraBAga	noun	2
putradAra	putradAra	noun	2
putradAreRa	putradAra	noun	2
putrahan	putrahan	noun	2
putrakAmA	putrakAma	noun	1
putrakAma	putrakAma	noun	2
putrakAmasya	putrakAma	noun	2
putrakAme	putrakAma	noun	9
putrakAmezwi	putrakAmezwi	noun	3
putrakAmyA	putrakAmyA	noun	3
putrakAmyayA	putrakAmyA	noun	2
putrakAryARi	putrakArya	noun	3
putrakarma	putrakarman	noun	3
putrakfTa	putrakfTa	noun	2
putrakft	putrakft	noun	7
putralABAya	putralABa	noun	2
putralABa	putralABa	noun	2
putralAlasa	putralAlasa	noun	2
putramaya	putramaya	noun	2
putraniveSane	putraniveSana	noun	9
putrapratiniDIn	putrapratiniDi	noun	1
putrapriya	putrapriya	noun	4
putrasaNkarin	putrasaMkarin	noun	2
putrasahasrin	putrasahasrin	noun	2
putrasenA	putrasena	noun	1
putrasnehAt	putrasneha	noun	2
putrasneha	putrasneha	noun	2
putrasnehena	putrasneha	noun	2
putratva	putratva	noun	2
putratvam	putratva	noun	3
putratve	putratva	noun	9
putravidyA	putravidya	noun	1
putrepsu	putrepsu	noun	3
putrezwi	putrezwi	noun	3
putrikABartf	putrikABartf	noun	3
putrikAsuta	putrikAsuta	noun	2
putrin	putrin	noun	2
putrya	putrya	noun	2
puzita	puz	noun	8
puzkarAraRya	puzkarAraRya	noun	2
puzkarAraRyam	puzkarAraRya	noun	3
puzkaramAlin	puzkaramAlin	noun	2
puzkaramAlinI	puzkaramAlin	noun	4
puzpAkara	puzpAkara	noun	4
puzpApIqa	puzpApIqa	noun	2
puzpAstaraRa	puzpAstaraRa	noun	2
puzpaDa	puzpaDa	noun	2
puzpaDanvan	puzpaDanvan	noun	2
puzpaPaladrumAn	puzpaPaladruma	noun	1
puzpaSakuna	puzpaSakuna	noun	2
puzpaSara	puzpaSara	noun	2
puzpacApam	puzpacApa	noun	3
puzpagfha	puzpagfha	noun	2
puzpahAsa	puzpahAsA	noun	3
puzpaja	puzpaja	noun	4
puzpamaya	puzpamaya	noun	2
puzpanyAsa	puzpanyAsa	noun	2
puzpareRu	puzpareRu	noun	3
puzpasamaya	puzpasamaya	noun	2
puzpavarzARi	puzpavarza	noun	6
puzpavarza	puzpavarza	noun	4
puzpavarzam	puzpavarza	noun	6
puzpavfzwi	puzpavfzwi	noun	3
puzpin	puzp	noun	2
puzpitAgrARAm	puzpitAgra	noun	3
puzpitAgra	puzpitAgrA	noun	3
puzpitAgram	puzpitAgra	noun	3
puzpitAgrezu	puzpitAgra	noun	2
puzwapati	puzwapati	noun	3
puzwigu	puzwigu	noun	3
puzwikAma	puzwikAma	noun	2
puzwimati	puzwimat	noun	6
puzwivarDanam	puzwivarDana	noun	6
qIna	qIna	noun	4
rADAsuta	rADAsuta	noun	2
rADana	rAD	noun	4
rADodeyAya	rADodeya	noun	2
rADyAsma	rAD	verb	2
rADya	rAD	noun	4
rAGavAnuja	rAGavAnuja	noun	2
rAGavanandana	rAGavanandana	noun	2
rAGavasiMha	rAGavasiMha	noun	2
rAGavayos	rAGava	noun	6
rATItarIputra	rATItarIputra	noun	2
rATItara	rATItara	noun	2
rATajiteyI	rATajiteyI	noun	8
rATya	rATya	noun	4
rAgAnDa	rAgAnDa	noun	2
rAgAtmaka	rAgAtmaka	noun	2
rAgAtmakam	rAgAtmaka	noun	3
rAgadveza	rAgadveza	noun	2
rAgavarDana	rAgavarDana	noun	2
rAgavarDanam	rAgavarDana	noun	3
rAgotpatti	rAgotpatti	noun	3
rAhUpasarga	rAhUpasarga	noun	2
rAhugrastaniSAkara	rAhugrastaniSAkara	noun	2
rAhugraste	rAhugrasta	noun	9
rAhumuKAt	rAhumuKa	noun	2
rAhusapatnavaktra	rAhusapatnavaktra	noun	2
rAjASva	rAjASva	noun	2
rAjAjYA	rAjAjYA	noun	3
rAjAn	rAji	noun	4
rAjApasada	rAjApasada	noun	2
rAjArham	rAjArha	noun	6
rAjAsana	rAjAsana	noun	2
rAjAsane	rAjAsana	noun	9
rAjIvalocanAm	rAjIvalocanA	noun	2
rAjIvalocana	rAjIvalocanA	noun	3
rAjIvalocanam	rAjIvalocana	noun	3
rAjIvanetra	rAjIvanetra	noun	2
rAjaBAryA	rAjaBAryA	noun	3
rAjaBavana	rAjaBavana	noun	2
rAjaBavanam	rAjaBavana	noun	3
rAjaBawA	rAjaBawa	noun	1
rAjaBayAt	rAjaBaya	noun	2
rAjaBaya	rAjaBaya	noun	2
rAjaBftya	rAjaBftya	noun	2
rAjaBrAtA	rAjaBrAtf	noun	1
rAjaDarmAn	rAjaDarma	noun	1
rAjaDarmam	rAjaDarma	noun	3
rAjaDarman	rAjaDarman	noun	3
rAjaDarme	rAjaDarma	noun	9
rAjaSArdUla	rAjaSArdUla	noun	2
rAjaSArdUlam	rAjaSArdUla	noun	3
rAjaSAsanAt	rAjaSAsana	noun	2
rAjaSAsana	rAjaSAsana	noun	2
rAjaSAsanam	rAjaSAsana	noun	3
rAjaSAstra	rAjaSAstra	noun	2
rAjaSAstram	rAjaSAstra	noun	3
rAjaSeKara	rAjaSeKara	noun	2
rAjaSrI	rAjaSrI	noun	8
rAjadArA	rAjadAra	noun	1
rAjadArAn	rAjadAra	noun	1
rAjadAra	rAjadAra	noun	2
rAjagAmi	rAjagAmin	noun	3
rAjagaRa	rAjagaRa	noun	2
rAjaguhya	rAjaguhya	noun	2
rAjaguhyam	rAjaguhya	noun	3
rAjakAryARi	rAjakArya	noun	3
rAjakArya	rAjakArya	noun	2
rAjakanyayA	rAjakanyA	noun	2
rAjakarman	rAjakarman	noun	3
rAjakartf	rAjakartf	noun	3
rAjakft	rAjakft	noun	7
rAjakfta	rAjakfta	noun	2
rAjakftyezu	rAjakftya	noun	2
rAjakilbizin	rAjakilbizin	noun	2
rAjakuYjara	rAjakuYjara	noun	2
rAjakuYjaram	rAjakuYjara	noun	3
rAjakulAya	rAjakula	noun	2
rAjaliNga	rAjaliNga	noun	2
rAjaloka	rAjaloka	noun	2
rAjamAtA	rAjamAtf	noun	1
rAjamAtf	rAjamAtf	noun	3
rAjamAtra	rAjamAtra	noun	2
rAjamAtur	rAjamAtf	noun	2
rAjanIti	rAjanIti	noun	3
rAjanItim	rAjanIti	noun	2
rAjanandana	rAjanandana	noun	2
rAjaniveSana	rAjaniveSana	noun	2
rAjantIm	rAj	noun	1
rAjanvatIm	rAjanvat	noun	1
rAjanyabanDu	rAjanyabanDu	noun	3
rAjanyakam	rAjanyaka	noun	6
rAjanyakumAra	rAjanyakumAra	noun	2
rAjapUga	rAjapUga	noun	2
rAjapaTa	rAjapaTa	noun	2
rAjapati	rAjapati	noun	3
rAjapatnI	rAjapatnI	noun	8
rAjapiRqa	rAjapiRqA	noun	3
rAjaprasAda	rAjaprasAda	noun	2
rAjapura	rAjapura	noun	2
rAjapuruza	rAjapuruza	noun	2
rAjaputrA	rAjaputrA	noun	3
rAjaputrAn	rAjaputra	noun	1
rAjaputram	rAjaputra	noun	3
rAjaputre	rAjaputrA	noun	14
rAjaputreRa	rAjaputra	noun	2
rAjaputryA	rAjaputrI	noun	3
rAjaputryAm	rAjaputrI	noun	2
rAjarAjye	rAjarAjya	noun	9
rAjaraTa	rAjaraTa	noun	2
rAjardDi	rAjardDi	noun	3
rAjarzayas	rAjarzi	noun	4
rAjarzizu	rAjarzi	noun	3
rAjasUnU	rAjasUnu	noun	6
rAjasUnu	rAjasUnu	noun	3
rAjasUnunA	rAjasUnu	noun	2
rAjasUyika	rAjasUyika	noun	2
rAjasaBA	rAjasaBA	noun	3
rAjasaMsad	rAjasaMsad	noun	7
rAjasaMsadi	rAjasaMsad	noun	3
rAjasaMsatsu	rAjasaMsad	noun	3
rAjasiMhAn	rAjasiMha	noun	1
rAjasiMha	rAjasiMha	noun	2
rAjasiMhasya	rAjasiMha	noun	2
rAjastambAyana	rAjastambAyana	noun	2
rAjasutA	rAjasutA	noun	3
rAjasutAm	rAjasutA	noun	2
rAjasuta	rAjasutA	noun	3
rAjatva	rAjatva	noun	2
rAjavIrya	rAjavIrya	noun	2
rAjavaDa	rAjavaDa	noun	2
rAjavaMSAnAm	rAjavaMSa	noun	3
rAjavaMSa	rAjavaMSa	noun	2
rAjavaMSezu	rAjavaMSa	noun	2
rAjavaMSya	rAjavaMSya	noun	4
rAjavallaBa	rAjavallaBa	noun	2
rAjavasati	rAjavasati	noun	3
rAjavat	rAjavat	noun	6
rAjaveSman	rAjaveSman	noun	3
rAjaveSmani	rAjaveSman	noun	3
rAjavftta	rAjavftta	noun	2
rAjavfttasya	rAjavftta	noun	2
rAjavftte	rAjavftta	noun	9
rAjavidyA	rAjavidyA	noun	3
rAjaya	rAji	verb	2
rAjayakzman	rAjayakzman	noun	3
rAjayogena	rAjayoga	noun	2
rAjayogyena	rAjayogya	noun	2
rAjayozit	rAjayozit	noun	7
rAjendram	rAjendra	noun	3
rAjeva	rAj	verb	1
rAjini	rAji	noun	12
rAjyADidevatA	rAjyADidevatA	noun	3
rAjyApaharaRam	rAjyApaharaRa	noun	3
rAjyApaharaRena	rAjyApaharaRa	noun	2
rAjyaBrazwa	rAjyaBrazwa	noun	2
rAjyaBrazwasya	rAjyaBrazwa	noun	2
rAjyaDura	rAjyaDurA	noun	3
rAjyaSrI	rAjyaSrI	noun	8
rAjyahara	rAjyahara	noun	2
rAjyalABAt	rAjyalABa	noun	2
rAjyalABa	rAjyalABa	noun	2
rAjyalABena	rAjyalABa	noun	2
rAjyasTa	rAjyasTa	noun	2
rAjyasTam	rAjyasTa	noun	3
rAjyasuKa	rAjyasuKa	noun	2
rAjyatantra	rAjyatantra	noun	2
rAjyopakaraRa	rAjyopakaraRa	noun	2
rAkzAByAm	rAkzA	noun	6
rAkza	rAkzA	noun	3
rAkzasAlaye	rAkzasAlaya	noun	9
rAkzasatva	rAkzasatva	noun	2
rAkzaseSa	rAkzaseSa	noun	2
rAkzasendrAya	rAkzasendra	noun	2
rAkzasendra	rAkzasendra	noun	2
rAkzasendram	rAkzasendra	noun	3
rAkzasendrasya	rAkzasendra	noun	2
rAkzasendre	rAkzasendra	noun	9
rAkzasendreRa	rAkzasendra	noun	2
rAmABizeka	rAmABizeka	noun	2
rAmADikaraRa	rAmADikaraRa	noun	2
rAmAnujam	rAmAnuja	noun	3
rAmAnujena	rAmAnuja	noun	2
rAmAyAm	ram	noun	3
rAmAyaRI	rAmAyaRI	noun	8
rAmAyaRakaTA	rAmAyaRakaTA	noun	3
rAmaSizya	rAmaSizya	noun	2
rAmabARa	rAmabARa	noun	2
rAmacarita	rAmacarita	noun	2
rAmadAsa	rAmadAsa	noun	2
rAmadUta	rAmadUta	noun	2
rAmadattam	rAmadatta	noun	3
rAmahradAnAm	rAmahrada	noun	3
rAmakA	ram	noun	2
rAmakaTA	rAmakaTA	noun	3
rAmakarI	rAmakarI	noun	8
rAmatIrTa	rAmatIrTa	noun	4
rAmatIrTam	rAmatIrTa	noun	6
rAmyA	rAmI	noun	3
rAmyAsu	rAmyA	noun	2
rArawIti	rAraw	verb	1
rAsaBayukta	rAsaBayukta	noun	2
rAsaBayuktena	rAsaBayukta	noun	2
rAsamAnA	rAs	noun	2
rAspira	rAspira	noun	2
rAtahavize	rAtahavis	noun	3
rAtahavyA	rAtahavya	noun	2
rAtahavyAya	rAtahavya	noun	4
rAtahavya	rAtahavya	noun	4
rAtahavyam	rAtahavya	noun	6
rAtinIm	rAtin	noun	1
rAtriSeza	rAtriSeza	noun	2
rAtriSezam	rAtriSeza	noun	3
rAtrindiva	rAtriMdiva	noun	2
rAtryAgama	rAtryAgama	noun	2
rAtryAgame	rAtryAgama	noun	9
rAtryahani	rAtryahanI	noun	5
rAvaRavaDe	rAvaRavaDa	noun	9
rAvin	ru	noun	4
rAyaskAma	rAyaskAma	noun	2
rAzwrABivfdDaye	rAzwrABivfdDi	noun	2
rAzwraBftya	rAzwraBftya	noun	2
rAzwrakarzaRa	rAzwrakarzaRa	noun	2
rAzwrapati	rAzwrapati	noun	3
rAzwrapatim	rAzwrapati	noun	2
rAzwravarDana	rAzwravarDana	noun	4
rAzwravarDanam	rAzwravarDana	noun	6
rUQamUle	rUQamUla	noun	9
rUpAjIva	rUpAjIvA	noun	3
rUpaDara	rUpaDara	noun	4
rUpaguRa	rUpaguRa	noun	2
rUpaguRopeta	rUpaguRopeta	noun	2
rUpakartf	rUpakartf	noun	3
rUpamAtra	rUpamAtra	noun	2
rUpanASinI	rUpanASin	noun	4
rUpaparikalpana	rUpaparikalpanA	noun	3
rUpasTa	rUpasTa	noun	2
rUpasampad	rUpasampad	noun	7
rUpasampadA	rUpasampad	noun	3
rUpasampannA	rUpasampanna	noun	1
rUpasampanna	rUpasampanna	noun	2
rUpaviparyaya	rUpaviparyaya	noun	2
rUpyada	rUpyada	noun	2
raBas	raB	noun	12
raBasAna	raBasAna	noun	2
raBasvAn	raBasvat	noun	1
raBi	raB	noun	6
raDas	raD	noun	12
raDracoda	raDracoda	noun	2
raDracodanam	raDracodana	noun	3
raGURAm	raGu	noun	6
raGUdvaha	raGUdvaha	noun	2
raGUdvahena	raGUdvaha	noun	2
raGupatva	raGupatvan	noun	3
raGuvIram	raGuvIra	noun	3
raGuvaMSa	raGuvaMSa	noun	2
raGuvartani	raGuvartani	noun	3
raGuyAman	raGuyAman	noun	3
raGuyad	raGuyat	noun	7
raMhamARa	raMh	noun	4
raMhya	raMh	noun	6
raMhyam	raMh	noun	9
raMsyAvahe	ram	verb	4
raNgAvatAraka	raNgAvatAraka	noun	2
raNgAvatArin	raNgAvatArin	noun	2
raNgamaDya	raNgamaDya	noun	2
raNgamaDye	raNgamaDya	noun	9
raNgopajIvinAm	raNgopajIvin	noun	2
raR	rARi	noun	14
raRAgra	raRAgra	noun	2
raRAgre	raRAgra	noun	9
raRAjira	raRAjira	noun	2
raRAjiram	raRAjira	noun	3
raRAjire	raRAjira	noun	9
raRaBUmi	raRaBUmi	noun	3
raRaBUmim	raRaBUmi	noun	2
raRaSikzA	raRaSikzA	noun	3
raRaSiras	raRaSiras	noun	5
raRakft	raRakft	noun	7
raRamUrDan	raRamUrDan	noun	2
raRamUrDani	raRamUrDan	noun	2
raRamatta	raRamatta	noun	4
raRamuKa	raRamuKa	noun	2
raRamuKe	raRamuKa	noun	9
raRapaRqita	raRapaRqita	noun	2
raRapriya	raRapriya	noun	6
raRas	rARi	noun	28
raRasTAna	raRasTAna	noun	2
raRasTa	raRasTa	noun	2
raRasya	raR	noun	8
raRaviSArada	raRaviSArada	noun	2
raRaviSAradam	raRaviSArada	noun	3
raRayajYa	raRayajYa	noun	2
raRayantu	rARi	verb	2
raRoddeSa	raRoddeSa	noun	2
raRoddeSe	raRoddeSa	noun	9
raRotkawa	raRotkawa	noun	4
raRotkawasya	raRotkawa	noun	4
raRyAm	rARi	noun	2
raRyajit	raRyajit	noun	7
raSmIvat	raSmIvat	noun	3
raSmijAla	raSmijAla	noun	2
raSmijAlam	raSmijAla	noun	3
raSmiketu	raSmiketu	noun	3
raSmimAlin	raSmimAlin	noun	2
raSmivatAm	raSmivat	noun	4
raTAByAm	raTa	noun	9
raTANganAman	raTANganAman	noun	3
raTANgasAhvA	raTANgasAhva	noun	1
raTASvezu	raTASva	noun	4
raTAgrya	raTAgrya	noun	2
raTAkza	raTAkza	noun	2
raTAnIka	raTAnIka	noun	2
raTAnIkam	raTAnIka	noun	3
raTAnIke	raTAnIka	noun	9
raTAnIkena	raTAnIka	noun	2
raTAntara	raTAntara	noun	4
raTAntaram	raTAntara	noun	6
raTArUQa	raTArUQa	noun	2
raTAvartA	raTAvarta	noun	1
raTAvartAm	raTAvarta	noun	1
raTAvarta	raTAvarta	noun	2
raTIn	raTI	noun	2
raTItama	raTItama	noun	2
raTaBaNga	raTaBaNga	noun	2
raTaDUrgata	raTaDUrgata	noun	2
raTaGoza	raTaGoza	noun	2
raTaGozeRa	raTaGoza	noun	2
raTaSAlA	raTaSAlA	noun	3
raTaSAlAm	raTaSAlA	noun	2
raTaSakti	raTaSakti	noun	3
raTaSaktim	raTaSakti	noun	2
raTaSikzA	raTaSikzA	noun	3
raTaSreRi	raTaSreRi	noun	3
raTabanDa	raTabanDa	noun	2
raTabanDam	raTabanDa	noun	3
raTacakrARi	raTacakra	noun	3
raTacakra	raTacakra	noun	2
raTacakre	raTacakra	noun	9
raTacaryA	raTacaryA	noun	3
raTacaryAsu	raTacaryA	noun	2
raTadurga	raTadurga	noun	2
raTakUbara	raTakUbara	noun	2
raTaka	raTaka	noun	2
raTakalpaka	raTakalpaka	noun	2
raTakrIta	raTakrIta	noun	2
raTakzayARi	raTakzaya	noun	3
raTakzaya	raTakzaya	noun	2
raTamArgAn	raTamArga	noun	1
raTamArga	raTamArga	noun	2
raTamArgezu	raTamArga	noun	2
raTamaDyasTa	raTamaDyasTa	noun	2
raTamaRqala	raTamaRqala	noun	2
raTamuKa	raTamuKa	noun	2
raTanABi	raTanABi	noun	3
raTanemi	raTanemi	noun	3
raTanirGoza	raTanirGoza	noun	2
raTanirGozam	raTanirGoza	noun	3
raTapaTa	raTapaTa	noun	2
raTaprA	raTaprA	noun	5
raTapraRetf	raTapraRetf	noun	3
raTaprozWa	raTaprozWa	noun	2
raTapuNgava	raTapuMgava	noun	2
raTasAraTi	raTasAraTi	noun	3
raTasTAm	raTasTA	noun	2
raTasTAn	raTasTa	noun	1
raTasTa	raTasTA	noun	3
raTasTam	raTasTa	noun	3
raTasTe	raTasTA	noun	14
raTasTena	raTasTa	noun	2
raTasUtra	raTasUtra	noun	2
raTasattamA	raTasattama	noun	1
raTasattama	raTasattama	noun	2
raTasattamam	raTasattama	noun	3
raTasattame	raTasattama	noun	9
raTaspati	raTaspati	noun	3
raTavIti	raTavIti	noun	3
raTavaMSa	raTavaMSa	noun	2
raTavaMSasya	raTavaMSa	noun	2
raTavaMSena	raTavaMSa	noun	2
raTavara	raTavara	noun	2
raTavaram	raTavara	noun	3
raTavarasya	raTavara	noun	2
raTavare	raTavara	noun	9
raTavartma	raTavartman	noun	3
raTavega	raTavega	noun	2
raTavrAtAn	raTavrAta	noun	1
raTavrAta	raTavrAta	noun	2
raTavrAtena	raTavrAta	noun	2
raTavrajAn	raTavraja	noun	1
raTavraja	raTavraja	noun	2
raTayAna	raTayAna	noun	2
raTayUTapa	raTayUTapa	noun	2
raTayUTapam	raTayUTapa	noun	3
raTayUTape	raTayUTapa	noun	9
raTayoga	raTayoga	noun	2
raTayu	raTayu	noun	3
raTayudDAni	raTayudDa	noun	3
raTayudDa	raTayudDa	noun	2
raTayujA	raTayuj	noun	6
raTeSa	raTeSa	noun	2
raTezA	raTezA	noun	3
raTezAm	raTezA	noun	2
raTezWa	raTezWa	noun	2
raTeza	raTezA	noun	3
raTezayA	raTezA	noun	2
raTin	raTin	noun	4
raTinI	raTin	noun	8
raTina	raTina	noun	2
raTira	raTira	noun	2
raTita	raTita	noun	2
raTodDatam	raTodData	noun	3
raToqupA	raToqupa	noun	1
raToqupa	raToqupa	noun	2
raTotsava	raTotsava	noun	2
raTottamAt	raTottama	noun	2
raTottama	raTottama	noun	2
raTottamam	raTottama	noun	3
raTottame	raTottama	noun	9
raTyApaNkti	raTyApaNkti	noun	3
raYjanIya	rAji	noun	4
racana	raci	noun	4
racayitum	raci	ind	2
racitaSiKara	racitaSiKara	noun	2
rad	rad	noun	7
radAvasu	radAvasu	noun	3
radDa	raD	noun	2
radantu	rad	verb	1
ragI	rAgi	noun	4
raga	rag	noun	4
rahasyAKyAyin	rahasyAKyAyin	noun	2
rahasyavid	rahasyavid	noun	7
rahitatva	rahitatva	noun	2
rahogata	rahogata	noun	2
rajaHkaRa	rajaHkaRa	noun	2
rajan	raYj	noun	2
rajanIkara	rajanIkara	noun	2
rajanImuKa	rajanImuKa	noun	2
rajanImuKe	rajanImuKa	noun	9
rajanicara	rajanicara	noun	2
rajatAnvita	rajatAnvita	noun	2
rajatanABi	rajatanABi	noun	6
rajatapAtra	rajatapAtra	noun	2
rajizWa	rajizWa	noun	2
rajjUn	rajju	noun	1
rajomeGa	rajomeGa	noun	2
rajomeGe	rajomeGa	noun	9
rajoviSAla	rajoviSAla	noun	2
raktAmbara	raktAmbara	noun	6
raktAntAByAm	raktAnta	noun	9
raktAnta	raktAnta	noun	2
raktAnte	raktAnta	noun	9
raktakaRWa	raktakaRWa	noun	4
raktanayana	raktanayana	noun	4
raktavAsas	raktavAsas	noun	5
raktavAsinI	raktavAsin	noun	4
raktavasanA	raktavasana	noun	1
rakzADikfta	rakzADikfta	noun	4
rakzamARa	rakz	noun	2
rakzantIm	rakz	noun	1
rakzasam	rakzas	noun	4
rakzastvena	rakzastva	noun	2
rakzasvin	rakzasvin	noun	2
rakzat	rakz	noun	3
rakzayan	rakzi	noun	2
rakzayati	rakzi	noun	2
rakzin	rakz	noun	2
rakzitaka	rakzitaka	noun	2
rakzitar	rakz	noun	2
rakzitavya	rakz	noun	2
rakzitur	rakz	noun	4
rakzoGnAni	rakzoGna	noun	9
rakzogaRAn	rakzogaRa	noun	1
rakzogaRa	rakzogaRa	noun	2
rakzohaRA	rakzohaRa	noun	1
rakzohaRa	rakzohaRa	noun	2
rakzohan	rakzohan	noun	4
rakzohatyAya	rakzohatya	noun	2
