acc_L	ncc_id	match_tier	score	acc_match_key	ncc_match_key	provenance
31752	1_482_a_7609	C	0.6	asadhara	asadharanakrodapatra	agent-proposed:reject:C-person_vs_work-c
31753	1_482_a_7609	C	0.6	asadhara	asadharanakrodapatra	agent-proposed:reject:C-person_vs_work-c
42170	1_482_a_7609	C	0.6	asadhara	asadharanakrodapatra	agent-proposed:reject:C-prefix_extension_unsupported-c
42032	1_482_a_7612	C	0.6	asadharana	asadharanacintamani	agent-proposed:reject:C-person_vs_work-c
42032	1_482_a_7609	C	0.6	asadharana	asadharanakrodapatra	agent-proposed:reject:C-prefix_extension_unsupported-c
1351	1_434_a_6717	C	0.6	asauca	asaucaº	agent-proposed:reject:C-prefix_extension_unsupported-c
2164	1_434_a_6717	C	0.6	asauca	asaucaº	agent-proposed:reject:C-prefix_extension_unsupported-c
1342	1_432_a_6668	C	0.6	asiras	asirasu	agent-proposed:approve:C-shared_citation-c
1343	1_482_b_7620	C	0.6	asitavatanidana	asita	agent-proposed:reject:C-prefix_extension_unsupported-c
1343	1_482_b_7621	C	0.6	asitavatanidana	asita	agent-proposed:reject:C-person_vs_work-c
1349	1_432_b_6681	C	0.6	asokamallarajan	asoka	agent-proposed:reject:C-person_vs_work-c
1349	1_432_b_6682	C	0.6	asokamallarajan	asoka	agent-proposed:reject:C-person_vs_work-c
1349	1_433_a_6697	C	0.6	asokamallarajan	asokamallaraja	agent-proposed:approve:C-stem_variant
1434	1_459_a_7292	C	0.6	astaksaramantravyakhya	astaksaramantra	agent-proposed:reject:C-person_vs_work-c
31613	1_459_a_7292	C	0.6	astaksaramantravyakhya	astaksaramantra	agent-proposed:reject:C-person_vs_work-c
1443	1_459_b_7321	C	0.6	astangahrdayasamgraha	astanga	agent-proposed:reject:C-prefix_extension_unsupported-c
1443	1_461_a_7347	C	0.6	astangahrdayasamgraha	astangahrdaya	agent-proposed:reject:C-commentary_extension-c
1443	1_461_a_7348	C	0.6	astangahrdayasamgraha	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
1441	1_459_b_7321	C	0.6	astangahrdayasamhita	astanga	agent-proposed:reject:C-prefix_extension_unsupported-c
1442	1_459_b_7321	C	0.6	astangahrdayasamhita	astanga	agent-proposed:reject:C-prefix_extension_unsupported-c
30123	1_459_b_7321	C	0.6	astangahrdayasamhita	astanga	agent-proposed:reject:C-prefix_extension_unsupported-c
31614	1_459_b_7321	C	0.6	astangahrdayasamhita	astanga	agent-proposed:reject:C-prefix_extension_unsupported-c
39393	1_459_b_7321	C	0.6	astangahrdayasamhita	astanga	agent-proposed:reject:C-person_vs_work-c
42026	1_459_b_7321	C	0.6	astangahrdayasamhita	astanga	agent-proposed:reject:C-person_vs_work-c
1441	1_461_a_7347	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-different_author-c
1441	1_461_a_7348	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
1442	1_461_a_7347	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-prefix_extension_unsupported-c
1442	1_461_a_7348	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
30123	1_461_a_7347	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-different_author-c
30123	1_461_a_7348	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
31614	1_461_a_7347	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-different_author-c
31614	1_461_a_7348	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
39393	1_461_a_7347	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
39393	1_461_a_7348	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:approve:C-shared_citation-c
42026	1_461_a_7347	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:reject:C-person_vs_work-c
42026	1_461_a_7348	C	0.6	astangahrdayasamhita	astangahrdaya	agent-proposed:approve:C-shared_citation-c
1417	1_450_a_7088	C	0.6	astaprasa	astaprasa,astaprasasataka,astaprasaramasataka	agent-proposed:reject:C-prefix_extension_unsupported-c
31604	1_450_a_7088	C	0.6	astaprasa	astaprasa,astaprasasataka,astaprasaramasataka	agent-proposed:reject:C-person_vs_work-c
42021	1_450_a_7088	C	0.6	astaprasa	astaprasa,astaprasasataka,astaprasaramasataka	agent-proposed:reject:C-prefix_extension_unsupported-c
1417	1_450_a_7089	C	0.6	astaprasa	astaprasapuspanjali	agent-proposed:reject:C-prefix_extension_unsupported-c
31604	1_450_a_7089	C	0.6	astaprasa	astaprasapuspanjali	agent-proposed:reject:C-person_vs_work-c
42021	1_450_a_7089	C	0.6	astaprasa	astaprasapuspanjali	agent-proposed:reject:C-prefix_extension_unsupported-c
1417	1_450_a_7090	C	0.6	astaprasa	astaprasastaka	agent-proposed:reject:C-prefix_extension_unsupported-c
31604	1_450_a_7090	C	0.6	astaprasa	astaprasastaka	agent-proposed:reject:C-person_vs_work-c
42021	1_450_a_7090	C	0.6	astaprasa	astaprasastaka	agent-proposed:reject:C-prefix_extension_unsupported-c
2250	1_454_a_7214	C	0.6	astara	astaratra	agent-proposed:reject:C-person_vs_work-c
1469	1_477_a_7502	C	0.6	astottarasatamahavakyani	astottara	agent-proposed:reject:C-prefix_extension_unsupported-c
31622	1_477_a_7502	C	0.6	astottarasatamahavakyaratnavali	astottara	agent-proposed:reject:C-prefix_extension_unsupported-c
39398	1_477_a_7502	C	0.6	astottarasatatika	astottara	agent-proposed:reject:C-commentary_extension-c
39399	1_477_a_7502	C	0.6	astottarasatopanisada	astottara	agent-proposed:reject:C-prefix_extension_unsupported-c
10572.1	1_432_b_6678	C	0.6	asunyasayana	asunyasayanavratakatha	agent-proposed:reject:C-prefix_extension_unsupported-c
39388	1_441_b_6859	C	0.6	asvamedhayajnapaddhati	asvamedhayajna	agent-proposed:reject:C-person_vs_work-c
42006	1_438_a_6757	C	0.6	asvatthanarayana	asvatthanarayanapuja	agent-proposed:reject:C-person_vs_work-c
42006	1_438_a_6758	C	0.6	asvatthanarayana	asvatthanarayanapujavidhi	agent-proposed:reject:C-person_vs_work-c
42006	1_438_a_6760	C	0.6	asvatthanarayana	asvatthanarayanasastrin	agent-proposed:reject:C-prefix_extension_unsupported-c
42006	1_438_a_6759	C	0.6	asvatthanarayana	asvatthanarayanavratakatha	agent-proposed:reject:C-person_vs_work-c
1397	1_444_a_6921	C	0.6	asvinikumara	asvinikumarau	agent-proposed:reject:C-person_vs_work-c
287	1_109_b_1855	C	0.6	atharvaveda	atharvavedabrahmana	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_109_b_1855	C	0.6	atharvaveda	atharvavedabrahmana	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_b_1855	C	0.6	atharvaveda	atharvavedabrahmana	agent-proposed:reject:C-person_vs_work-c
41761	1_109_b_1855	C	0.6	atharvaveda	atharvavedabrahmana	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_b_1854	C	0.6	atharvaveda	atharvavedabrhatsarvanukramanika	agent-proposed:approve:C-shared_citation-c
30004	1_109_b_1854	C	0.6	atharvaveda	atharvavedabrhatsarvanukramanika	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_b_1854	C	0.6	atharvaveda	atharvavedabrhatsarvanukramanika	agent-proposed:reject:C-person_vs_work-c
41761	1_109_b_1854	C	0.6	atharvaveda	atharvavedabrhatsarvanukramanika	agent-proposed:approve:C-shared_citation-c
287	1_109_a_1850	C	0.6	atharvaveda	atharvavedadvadasamahavakyasiddhanta	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_109_a_1850	C	0.6	atharvaveda	atharvavedadvadasamahavakyasiddhanta	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_a_1850	C	0.6	atharvaveda	atharvavedadvadasamahavakyasiddhanta	agent-proposed:reject:C-person_vs_work-c
41761	1_109_a_1850	C	0.6	atharvaveda	atharvavedadvadasamahavakyasiddhanta	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_a_1849	C	0.6	atharvaveda	atharvavedajyotisa	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_109_a_1849	C	0.6	atharvaveda	atharvavedajyotisa	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_a_1849	C	0.6	atharvaveda	atharvavedajyotisa	agent-proposed:reject:C-person_vs_work-c
41761	1_109_a_1849	C	0.6	atharvaveda	atharvavedajyotisa	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_a_1847	C	0.6	atharvaveda	atharvavedakalpasutra	agent-proposed:reject:C-different_author-c
30004	1_109_a_1847	C	0.6	atharvaveda	atharvavedakalpasutra	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_a_1847	C	0.6	atharvaveda	atharvavedakalpasutra	agent-proposed:reject:C-person_vs_work-c
41761	1_109_a_1847	C	0.6	atharvaveda	atharvavedakalpasutra	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_a_1848	C	0.6	atharvaveda	atharvavedakhila	agent-proposed:reject:C-person_vs_work-c
30004	1_109_a_1848	C	0.6	atharvaveda	atharvavedakhila	agent-proposed:reject:C-person_vs_work-c
39300	1_109_a_1848	C	0.6	atharvaveda	atharvavedakhila	agent-proposed:reject:C-prefix_extension_unsupported-c
41761	1_109_a_1848	C	0.6	atharvaveda	atharvavedakhila	agent-proposed:reject:C-person_vs_work-c
287	1_109_b_1857	C	0.6	atharvaveda	atharvavedamahasanti	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_109_b_1857	C	0.6	atharvaveda	atharvavedamahasanti	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_b_1857	C	0.6	atharvaveda	atharvavedamahasanti	agent-proposed:reject:C-person_vs_work-c
41761	1_109_b_1857	C	0.6	atharvaveda	atharvavedamahasanti	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_b_1856	C	0.6	atharvaveda	atharvavedamantrasirvadasamhita	agent-proposed:approve:C-shared_citation-c
30004	1_109_b_1856	C	0.6	atharvaveda	atharvavedamantrasirvadasamhita	agent-proposed:reject:C-manual_extension_unsupported-c
39300	1_109_b_1856	C	0.6	atharvaveda	atharvavedamantrasirvadasamhita	agent-proposed:reject:C-person_vs_work-c
41761	1_109_b_1856	C	0.6	atharvaveda	atharvavedamantrasirvadasamhita	agent-proposed:reject:C-manual_extension_unsupported-c
287	1_111_b_1863	C	0.6	atharvaveda	atharvavedantargatopanisadah2	agent-proposed:reject:C-person_vs_work-c
30004	1_111_b_1863	C	0.6	atharvaveda	atharvavedantargatopanisadah2	agent-proposed:reject:C-person_vs_work-c
39300	1_111_b_1863	C	0.6	atharvaveda	atharvavedantargatopanisadah2	agent-proposed:reject:C-prefix_extension_unsupported-c
41761	1_111_b_1863	C	0.6	atharvaveda	atharvavedantargatopanisadah2	agent-proposed:reject:C-person_vs_work-c
287	1_109_a_1851	C	0.6	atharvaveda	atharvavedapasubandha	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_109_a_1851	C	0.6	atharvaveda	atharvavedapasubandha	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_a_1851	C	0.6	atharvaveda	atharvavedapasubandha	agent-proposed:reject:C-person_vs_work-c
41761	1_109_a_1851	C	0.6	atharvaveda	atharvavedapasubandha	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_a_1852	C	0.6	atharvaveda	atharvavedapratisakhyachaturadhyayikaśaunakiya	agent-proposed:reject:C-different_author-c
30004	1_109_a_1852	C	0.6	atharvaveda	atharvavedapratisakhyachaturadhyayikaśaunakiya	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_a_1852	C	0.6	atharvaveda	atharvavedapratisakhyachaturadhyayikaśaunakiya	agent-proposed:reject:C-person_vs_work-c
41761	1_109_a_1852	C	0.6	atharvaveda	atharvavedapratisakhyachaturadhyayikaśaunakiya	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_b_1853	C	0.6	atharvaveda	atharvavedapratisakhyamulasutra	agent-proposed:reject:C-person_vs_work-c
30004	1_109_b_1853	C	0.6	atharvaveda	atharvavedapratisakhyamulasutra	agent-proposed:reject:C-person_vs_work-c
39300	1_109_b_1853	C	0.6	atharvaveda	atharvavedapratisakhyamulasutra	agent-proposed:approve:C-shared_citation-c
41761	1_109_b_1853	C	0.6	atharvaveda	atharvavedapratisakhyamulasutra	agent-proposed:reject:C-person_vs_work-c
287	1_109_b_1859	C	0.6	atharvaveda	atharvavedarsahita	agent-proposed:reject:C-person_vs_work-c
30004	1_109_b_1859	C	0.6	atharvaveda	atharvavedarsahita	agent-proposed:reject:C-person_vs_work-c
39300	1_109_b_1859	C	0.6	atharvaveda	atharvavedarsahita	agent-proposed:approve:C-shared_citation-c
41761	1_109_b_1859	C	0.6	atharvaveda	atharvavedarsahita	agent-proposed:reject:C-person_vs_work-c
287	1_111_b_1860	C	0.6	atharvaveda	atharvavedasamhitamantranukramanika	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_111_b_1860	C	0.6	atharvaveda	atharvavedasamhitamantranukramanika	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_111_b_1860	C	0.6	atharvaveda	atharvavedasamhitamantranukramanika	agent-proposed:reject:C-person_vs_work-c
41761	1_111_b_1860	C	0.6	atharvaveda	atharvavedasamhitamantranukramanika	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_109_b_1858	C	0.6	atharvaveda	atharvavedasiksa	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_109_b_1858	C	0.6	atharvaveda	atharvavedasiksa	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_109_b_1858	C	0.6	atharvaveda	atharvavedasiksa	agent-proposed:reject:C-person_vs_work-c
41761	1_109_b_1858	C	0.6	atharvaveda	atharvavedasiksa	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_111_b_1861	C	0.6	atharvaveda	atharvavedasuktaviniyogamala	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_111_b_1861	C	0.6	atharvaveda	atharvavedasuktaviniyogamala	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_111_b_1861	C	0.6	atharvaveda	atharvavedasuktaviniyogamala	agent-proposed:reject:C-person_vs_work-c
41761	1_111_b_1861	C	0.6	atharvaveda	atharvavedasuktaviniyogamala	agent-proposed:reject:C-prefix_extension_unsupported-c
287	1_111_b_1862	C	0.6	atharvaveda	atharvavedasutra	agent-proposed:reject:C-prefix_extension_unsupported-c
30004	1_111_b_1862	C	0.6	atharvaveda	atharvavedasutra	agent-proposed:reject:C-prefix_extension_unsupported-c
39300	1_111_b_1862	C	0.6	atharvaveda	atharvavedasutra	agent-proposed:reject:C-person_vs_work-c
41761	1_111_b_1862	C	0.6	atharvaveda	atharvavedasutra	agent-proposed:reject:C-prefix_extension_unsupported-c
39301	1_111_b_1863	C	0.6	atharvavedantargatopanisada	atharvavedantargatopanisadah2	agent-proposed:reject:C-person_vs_work-c
31372	1_111_b_1860	C	0.6	atharvavedasamhita	atharvavedasamhitamantranukramanika	agent-proposed:reject:C-manual_extension_unsupported-c
39544	3_102_a_1506	C	0.6	aupasanagnyanugamanakarman	aupasana	agent-proposed:reject:C-person_vs_work-c
3098	3_102_a_1506	C	0.6	aupasanahomalopaprayascittaprayoga	aupasana	agent-proposed:reject:C-person_vs_work-c
30311	3_102_a_1506	C	0.6	aupasanahomalopaprayascittaprayoga	aupasana	agent-proposed:reject:C-person_vs_work-c
3098	3_102_b_1516	C	0.6	aupasanahomalopaprayascittaprayoga	aupasanahoma	agent-proposed:reject:C-prefix_extension_unsupported-c
30311	3_102_b_1516	C	0.6	aupasanahomalopaprayascittaprayoga	aupasanahoma	agent-proposed:reject:C-prefix_extension_unsupported-c
3098	3_102_b_1517	C	0.6	aupasanahomalopaprayascittaprayoga	aupasanahomalopaprayascitta	agent-proposed:approve:C-shared_citation-c
30311	3_102_b_1517	C	0.6	aupasanahomalopaprayascittaprayoga	aupasanahomalopaprayascitta	agent-proposed:approve:C-shared_citation-c
3097	3_102_a_1506	C	0.6	aupasanavidhi	aupasana	agent-proposed:reject:C-person_vs_work-c
3103	3_103_a_1534	C	0.6	aurdhvadehikakriyapaddhati	aurdhvadehika	agent-proposed:reject:C-prefix_extension_unsupported-c
3103	3_103_a_1538	C	0.6	aurdhvadehikakriyapaddhati	aurdhvadehikakriya	agent-proposed:reject:C-manual_extension_unsupported-c
3111	3_104_b_1569	C	0.6	ausanasapurana	ausana	agent-proposed:reject:C-prefix_extension_unsupported-c
3111	3_104_b_1570	C	0.6	ausanasapurana	ausanasa	agent-proposed:reject:C-prefix_extension_unsupported-c
1288	1_413_a_6329	C	0.6	avataramalika	avataramalikastotra	agent-proposed:approve:C-shared_citation-c
1312	1_422_a_6436	C	0.6	avayavanirupana	avayavanirupanaprakarana	agent-proposed:reject:C-prefix_extension_unsupported-c
31584	1_422_a_6436	C	0.6	avayavanirupana	avayavanirupanaprakarana	agent-proposed:reject:C-prefix_extension_unsupported-c
31586	1_429_b_6615	C	0.6	avyaktamurtimanasapujana	avyaktamurtimanasapuja	agent-proposed:reject:C-prefix_extension_unsupported-c
15730	13_243_b_3216	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_243_b_3217	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_243_b_3218	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_243_b_3219	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_243_b_3220	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_243_b_3221	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_244_a_3222	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
15730	13_244_a_3223	C	0.6	bhallalasamgraha	bhallala	agent-proposed:reject:C-person_vs_work-c
12112	17_31_a_284	C	0.6	bharatisrinrsimha	bharati	agent-proposed:reject:C-prefix_extension_unsupported-c
12112	17_31_a_287	C	0.6	bharatisrinrsimha	bharati	agent-proposed:reject:C-prefix_extension_unsupported-c
15770	13_308_b_4252	C	0.6	bhavanandasarman	bhavana	agent-proposed:reject:C-prefix_extension_unsupported-c
45257	13_308_b_4252	C	0.6	bhavanandasarvabhauma	bhavana	agent-proposed:reject:C-prefix_extension_unsupported-c
15774	13_308_b_4252	C	0.6	bhavanandiyakhandana	bhavana	agent-proposed:reject:C-different_author-c
15755	13_308_b_4252	C	0.6	bhavanathathakkura	bhavana	agent-proposed:reject:C-person_vs_work-c
5436.1	17_150_a_1251	C	0.6	bhiksu	bhiksusutra	agent-proposed:reject:C-prefix_extension_unsupported-c
16162	17_150_a_1251	C	0.6	bhiksu	bhiksusutra	agent-proposed:reject:C-person_vs_work-c
22165.1	17_150_a_1251	C	0.6	bhiksu	bhiksusutra	agent-proposed:reject:C-prefix_extension_unsupported-c
36931.1	17_150_a_1251	C	0.6	bhiksu	bhiksusutra	agent-proposed:reject:C-prefix_extension_unsupported-c
15270	14_113_a_1233	C	0.6	bodhisattva	bodhisattvavajrayani	agent-proposed:reject:C-prefix_extension_unsupported-c
15469	15_102_a_224	C	0.6	brahma	brahmanandi	agent-proposed:reject:C-prefix_extension_unsupported-c
15469	14_183_a_1985	C	0.6	brahma	brahmayajvan	agent-proposed:reject:C-prefix_extension_unsupported-c
15470	15_102_a_224	C	0.6	brahmana	brahmanandi	agent-proposed:reject:C-person_vs_work-c
15336	15_102_a_224	C	0.6	brahmanandin	brahmanandi	agent-proposed:approve:C-stem_variant
15446	15_102_a_224	C	0.6	brahmanandin	brahmanandi	agent-proposed:approve:C-stem_variant
15447	15_102_a_224	C	0.6	brahmanandin	brahmanandi	agent-proposed:approve:C-stem_variant
15448	15_102_a_224	C	0.6	brahmanandiyakhandana	brahmanandi	agent-proposed:reject:C-person_vs_work-c
15162	14_32_b_440	C	0.6	budha	budhakara	agent-proposed:reject:C-person_vs_work-c
32808	6_281_a_4646	C	0.6	cakra	cakrakramasadbhava	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_a_4787	C	0.6	cakra	cakrasambara	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_a_4790	C	0.6	cakra	cakrasambaramandalopayikaratnadipodyota	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_a_4791	C	0.6	cakra	cakrasambaravikurvanacaturvisatidesapramanasasana	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_b_4804	C	0.6	cakra	cakrasambarodayanamamandalopayika	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_b_4810	C	0.6	cakra	cakrasamratantra	agent-proposed:reject:C-person_vs_work-c
32808	6_288_a_4823	C	0.6	cakra	cakrasamvarabalimanjari	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_289_a_4856	C	0.6	cakra	cakrasamvarabhisamaya	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_289_a_4855	C	0.6	cakra	cakrasamvaradvaitadhyanopadesayogacandali	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_b_4806	C	0.6	cakra	cakrasamvaragarbhatattvasiddhi	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_287_b_4807	C	0.6	cakra	cakrasamvaraguhyacintatantraraja	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_289_a_4852	C	0.6	cakra	cakrasamvarahastapujavidhi	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_289_a_4857	C	0.6	cakra	cakrasamvaraikalavirasadhana	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4832	C	0.6	cakra	cakrasamvaramahabhisamaya	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4825	C	0.6	cakra	cakrasamvaramandaladevaganastotra	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4827	C	0.6	cakra	cakrasamvaramandalamangalagatha	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4831	C	0.6	cakra	cakrasamvaramandalastotra	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4829	C	0.6	cakra	cakrasamvaramandalavidhitattvavatara	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4815	C	0.6	cakra	cakrasamvaranamasatastakastotra	agent-proposed:reject:C-prefix_extension_unsupported-c
32808	6_288_a_4816	C	0.6	cakra	cakrasamvarapancakrama	agent-proposed:reject:C-prefix_extension_unsupported-c
