g_kanda	g_sarga	g_verse	s_kanda	s_sarga	s_verse	score	class
6	9	24	6	24	21	0.267	fuzzy
6	9	25	6	24	23	0.337	fuzzy
6	9	26	6	24	27	0.455	moved
6	9	27	6	24	25	0.437	fuzzy
6	9	28	6	24	26	0.765	matched
6	9	30	6	24	28	0.467	matched
6	9	31	6	24	29	0.698	matched
6	9	32	6	24	30	0.607	matched
6	9	33	6	24	31	0.618	matched
6	9	34	6	24	32	0.312	fuzzy
6	9	35	6	24	33	0.302	fuzzy
6	9	36					gorresio_only
6	9	37					gorresio_only
6	9	38	6	24	34	0.313	fuzzy
6	9	39	6	24	36	0.558	matched
6	10	1	6	25	1	0.472	matched
6	10	2	6	25	2	1.0	matched
6	10	3	6	25	8	0.737	moved
6	10	4	6	25	4	0.473	matched
6	10	5	6	25	5	0.516	matched
6	10	6	6	25	6	0.629	matched
6	10	7					gorresio_only
6	10	8	6	25	7	0.383	fuzzy
6	10	10	6	25	9	0.529	matched
6	10	11	6	25	10	0.421	fuzzy
6	10	12					gorresio_only
6	10	14	6	25	11	0.26	fuzzy
6	10	15					gorresio_only
6	10	16					gorresio_only
6	10	17					gorresio_only
6	10	18	6	25	15	0.275	fuzzy
6	10	20	6	25	17	0.265	fuzzy
6	10	21	6	25	18	0.701	matched
6	10	22					gorresio_only
6	10	23					gorresio_only
6	10	24					gorresio_only
6	10	25					gorresio_only
6	10	26	6	25	21	0.375	fuzzy
6	10	27					gorresio_only
6	10	28					gorresio_only
6	10	30	6	25	22	0.276	fuzzy
6	10	31	6	25	23	0.272	fuzzy
6	10	32					gorresio_only
6	10	33					gorresio_only
6	10	34	6	25	26	0.276	fuzzy
6	10	35					gorresio_only
6	10	36	6	25	28	0.479	matched
6	10	37					gorresio_only
6	11	1					gorresio_only
6	11	2					gorresio_only
6	11	3	6	26	3	0.505	matched
6	11	4	6	26	4	0.468	matched
6	11	5					gorresio_only
6	11	6	6	26	5	0.741	matched
6	11	7					gorresio_only
6	11	8					gorresio_only
6	11	10	6	26	6	0.698	matched
6	11	11	6	26	7	0.739	matched
6	11	12	6	26	8	0.327	fuzzy
6	11	13	6	26	9	0.573	matched
6	11	14	6	26	10	0.824	matched
6	11	15	6	26	11	0.553	matched
6	11	16					gorresio_only
6	11	17	6	26	13	0.476	matched
6	11	18	6	26	14	0.543	matched
6	11	20	6	26	15	0.256	fuzzy
6	11	21	6	26	16	0.373	fuzzy
6	11	22	6	26	17	0.353	fuzzy
6	11	23	6	26	18	0.378	fuzzy
6	11	24					gorresio_only
6	11	25					gorresio_only
6	11	26					gorresio_only
6	11	27	6	26	21	0.318	fuzzy
6	11	28	6	26	22	0.313	fuzzy
6	11	29					gorresio_only
6	11	30					gorresio_only
6	11	31					gorresio_only
6	11	32					gorresio_only
6	11	33					gorresio_only
6	11	34					gorresio_only
6	11	35					gorresio_only
6	11	36					gorresio_only
6	11	37					gorresio_only
6	11	40					gorresio_only
6	11	41	6	26	28	0.609	matched
6	11	42	6	26	29	0.312	fuzzy
6	11	43	6	26	30	0.504	matched
6	11	44					gorresio_only
6	11	45					gorresio_only
6	11	46	6	26	33	0.5	matched
6	12	1	6	27	1	0.554	matched
6	12	2	6	27	2	0.409	fuzzy
6	12	3	6	27	9	0.951	moved
6	12	4	6	27	4	0.793	matched
6	12	5	6	27	5	0.741	matched
6	12	6	6	27	6	0.634	matched
6	12	7	6	27	7	0.755	matched
6	12	8	6	27	8	0.622	matched
6	12	10					gorresio_only
6	12	11	6	27	11	0.554	matched
6	12	12					gorresio_only
6	12	13	6	27	13	0.593	matched
6	12	15	6	27	15	0.51	matched
6	12	16	6	27	19	0.585	moved
6	12	17	6	27	17	0.38	fuzzy
6	12	18	6	27	18	0.656	matched
6	12	20	6	27	20	0.685	matched
6	12	21	6	27	21	0.651	matched
6	12	22	6	27	22	0.737	matched
6	13	1	6	28	1	0.733	matched
6	13	2					gorresio_only
6	13	3					gorresio_only
6	13	4					gorresio_only
6	13	5					gorresio_only
6	13	6					gorresio_only
6	13	7					gorresio_only
6	13	8					gorresio_only
6	13	10	6	28	8	0.45	matched
6	13	11	6	28	9	0.663	matched
6	13	12	6	28	10	0.431	fuzzy
6	13	13	6	28	11	0.362	fuzzy
6	13	14	6	28	13	0.417	fuzzy
6	13	15	6	28	14	0.552	matched
6	13	16	6	28	18	0.687	moved
6	13	17	6	28	16	0.25	fuzzy
6	13	18	6	28	17	0.426	fuzzy
6	13	20					gorresio_only
6	13	21	6	28	20	0.81	matched
6	13	22	6	28	21	0.42	fuzzy
6	13	23	6	28	22	0.621	matched
6	13	24					gorresio_only
6	13	26	6	28	28	0.868	moved
6	13	28	6	28	27	0.345	fuzzy
6	13	30	6	28	29	0.341	fuzzy
6	13	31	6	28	30	0.741	matched
6	13	32	6	28	31	0.412	fuzzy
6	13	33	6	28	32	0.404	fuzzy
6	13	34	6	28	33	0.319	fuzzy
6	13	35	6	28	34	0.543	matched
6	13	36	6	28	35	0.873	matched
6	14	1	6	29	1	0.699	matched
6	14	2	6	29	2	0.741	matched
6	14	3	6	29	3	0.718	matched
6	14	4					gorresio_only
6	14	5	6	29	4	0.443	fuzzy
6	14	6					gorresio_only
6	14	7	6	29	6	0.358	fuzzy
6	14	8	6	29	7	0.316	fuzzy
6	14	10	6	29	9	0.29	fuzzy
6	14	11	6	29	10	0.259	fuzzy
6	14	12					gorresio_only
6	14	13					gorresio_only
6	14	14	6	29	12	0.257	fuzzy
6	14	16	6	29	13	0.263	fuzzy
6	14	17					gorresio_only
6	14	18					gorresio_only
6	14	20					gorresio_only
6	14	21					gorresio_only
6	14	22	6	29	15	0.309	fuzzy
6	14	23	6	29	16	0.362	fuzzy
6	14	24	6	29	17	0.689	matched
6	14	25					gorresio_only
6	15	1	6	30	1	0.64	matched
6	15	2	6	30	2	0.588	matched
6	15	3					gorresio_only
6	15	4	6	30	4	0.325	fuzzy
6	15	5					gorresio_only
6	15	6					gorresio_only
6	15	7					gorresio_only
6	15	8	6	30	8	0.299	fuzzy
6	15	10	6	30	10	0.256	fuzzy
6	15	11	6	30	11	0.374	fuzzy
6	15	12	6	30	12	0.306	fuzzy
6	15	13					gorresio_only
6	15	14	6	30	13	0.319	fuzzy
6	15	15					gorresio_only
6	15	16	6	30	17	0.598	matched
6	15	18					gorresio_only
6	15	20	6	30	18	0.361	fuzzy
6	15	21	6	30	19	0.36	fuzzy
6	15	23	6	30	21	0.333	fuzzy
6	15	24	6	30	22	0.47	matched
6	15	25	6	30	23	0.802	matched
6	15	26	6	30	24	0.461	matched
6	15	27					gorresio_only
6	15	28	6	30	25	0.469	matched
6	16	1	6	31	1	0.27	fuzzy
6	16	2	6	31	2	0.354	fuzzy
6	16	3	6	31	3	0.648	matched
6	16	4	6	31	4	0.494	matched
6	16	5					gorresio_only
6	16	6	6	31	9	0.505	moved
6	16	7	6	31	6	0.336	fuzzy
6	16	8	6	31	8	0.648	matched
6	16	10	6	31	10	0.342	fuzzy
6	16	11	6	31	11	0.701	matched
6	16	12					gorresio_only
6	16	13	6	31	12	0.388	fuzzy
6	16	14	6	31	13	0.45	matched
6	16	15	6	31	14	0.448	fuzzy
6	16	16					gorresio_only
6	16	17	6	31	16	0.64	matched
6	16	18	6	31	17	0.587	matched
6	16	20	6	31	19	0.793	matched
6	16	21	6	31	20	0.611	matched
6	16	22	6	31	21	0.324	fuzzy
6	16	23	6	31	22	0.55	matched
6	16	24					gorresio_only
6	16	25	6	31	23	0.51	matched
6	16	26	6	31	26	0.52	moved
6	16	27					gorresio_only
6	16	28	6	31	25	0.319	fuzzy
6	16	30					gorresio_only
6	16	31	6	31	27	0.554	matched
6	16	33					gorresio_only
6	16	34	6	31	30	0.769	matched
6	16	36	6	31	35	0.469	moved
6	16	37	6	31	33	0.346	fuzzy
6	16	38	6	31	34	0.759	matched
6	16	40	6	31	36	0.718	matched
6	16	41	6	31	37	0.356	fuzzy
6	16	42	6	31	39	0.304	fuzzy
6	16	46	6	31	41	0.262	fuzzy
6	16	47	6	31	42	0.263	fuzzy
6	16	48	6	31	43	0.774	matched
6	16	49	6	31	45	0.782	moved
6	16	50	6	31	44	0.629	matched
6	16	52					gorresio_only
6	16	53	6	31	46	1.0	matched
6	16	54					gorresio_only
6	16	55					gorresio_only
6	16	56					gorresio_only
6	16	57					gorresio_only
6	16	58	6	31	47	0.8	matched
6	16	60	6	31	49	0.558	matched
6	16	61					gorresio_only
6	16	62					gorresio_only
6	16	63	6	31	52	0.317	fuzzy
6	16	64					gorresio_only
6	16	66	6	31	54	0.327	fuzzy
6	16	67	6	31	55	0.405	fuzzy
6	16	68					gorresio_only
6	16	70	6	31	57	0.429	fuzzy
6	16	71	6	31	58	0.609	matched
6	16	72	6	31	59	0.547	matched
6	16	73	6	31	61	0.315	fuzzy
6	16	74					gorresio_only
6	16	80	6	31	67	0.487	matched
6	16	81	6	31	68	0.457	matched
6	16	82	6	31	69	0.318	fuzzy
6	16	83	6	31	70	0.36	fuzzy
6	16	84					gorresio_only
6	16	85	6	31	72	0.593	matched
6	16	86	6	31	73	0.441	fuzzy
6	16	90	6	31	75	0.279	fuzzy
6	16	91	6	31	78	0.292	fuzzy
6	16	92					gorresio_only
6	16	93					gorresio_only
6	16	94					gorresio_only
6	16	95					gorresio_only
6	16	96	6	31	79	1.0	matched
6	16	97	6	31	80	0.381	fuzzy
6	16	98	6	31	81	0.478	matched
6	16	99					gorresio_only
6	16	100	6	31	83	0.753	matched
6	16	101	6	31	84	0.518	matched
6	16	102					gorresio_only
6	16	103	6	31	85	0.738	matched
6	16	104					gorresio_only
6	16	105	6	31	86	0.838	matched
6	17	1	6	32	1	0.596	matched
6	17	2	6	32	2	0.674	matched
6	17	3	6	32	3	0.481	matched
6	17	4	6	32	4	0.505	matched
6	17	5	6	32	5	0.495	matched
6	17	6					gorresio_only
6	17	7	6	32	7	0.585	matched
6	17	8	6	32	8	0.333	fuzzy
6	17	11	6	32	11	0.373	fuzzy
6	17	12	6	32	12	0.379	fuzzy
6	17	13	6	32	13	1.0	matched
6	17	15	6	32	14	0.399	fuzzy
6	17	16	6	32	17	0.561	matched
6	17	20					gorresio_only
6	17	21	6	32	22	0.353	fuzzy
6	17	22					gorresio_only
6	17	23					gorresio_only
6	17	24					gorresio_only
6	17	25	6	32	25	0.368	fuzzy
6	17	26					gorresio_only
6	17	27	6	32	28	0.287	fuzzy
6	17	28					gorresio_only
6	17	30					gorresio_only
6	18	4					gorresio_only
6	18	5	6	33	3	0.388	fuzzy
6	18	6					gorresio_only
6	18	7					gorresio_only
6	18	8	6	33	5	0.349	fuzzy
6	18	10					gorresio_only
6	18	11	6	33	8	0.41	fuzzy
6	18	12	6	33	9	0.269	fuzzy
6	18	14	6	33	11	0.329	fuzzy
6	18	15					gorresio_only
6	18	16					gorresio_only
6	18	17					gorresio_only
6	18	18					gorresio_only
6	18	20					gorresio_only
6	18	23	6	33	16	0.338	fuzzy
6	18	24	6	33	17	0.707	matched
6	18	25					gorresio_only
6	18	26					gorresio_only
6	18	27	6	33	19	0.674	matched
6	18	28	6	33	20	0.404	fuzzy
6	18	30					gorresio_only
6	18	31	6	33	23	0.616	moved
6	18	32	6	33	21	0.823	matched
6	18	33	6	33	22	0.318	fuzzy
6	18	34					gorresio_only
6	18	35	6	33	24	0.667	matched
6	18	36	6	33	28	0.517	moved
6	18	37	6	33	26	0.533	matched
6	18	38	6	33	27	0.495	matched
6	18	40					gorresio_only
6	18	41	6	33	33	0.573	moved
6	18	42					gorresio_only
6	18	43	6	33	30	0.565	matched
6	18	44	6	33	31	0.77	matched
6	18	45	6	33	35	0.699	matched
6	18	46	6	33	36	0.41	fuzzy
6	18	47	6	33	37	0.566	matched
6	18	48	6	33	38	0.404	fuzzy
6	18	50	6	33	40	0.349	fuzzy
6	18	51	6	33	41	0.5	matched
6	18	52	6	33	42	0.306	fuzzy
6	18	53	6	33	43	0.365	fuzzy
6	18	54					gorresio_only
6	18	55					gorresio_only
6	18	56	6	33	44	0.261	fuzzy
6	18	57					gorresio_only
6	18	58					gorresio_only
6	19	1	6	34	1	0.859	matched
6	19	2	6	34	2	0.551	matched
6	19	3	6	34	3	0.766	matched
6	19	4	6	34	4	0.431	fuzzy
6	19	5	6	34	5	0.814	matched
6	19	6					gorresio_only
6	19	7	6	34	6	0.496	matched
6	19	8					gorresio_only
6	19	10					gorresio_only
6	19	11	6	34	9	0.283	fuzzy
6	19	12	6	34	10	0.277	fuzzy
6	19	13	6	34	11	0.559	matched
6	19	14	6	34	12	0.369	fuzzy
6	19	15	6	34	13	0.831	matched
6	19	16	6	34	16	0.505	moved
6	19	17					gorresio_only
6	19	18	6	34	15	0.776	matched
6	19	20	6	34	17	0.315	fuzzy
6	19	21					gorresio_only
6	19	22	6	34	19	0.685	matched
6	19	24					gorresio_only
6	19	26					gorresio_only
6	19	27					gorresio_only
6	19	28	6	34	23	0.382	fuzzy
6	19	30	6	34	25	0.645	matched
6	19	31	6	34	26	0.429	fuzzy
6	19	32					gorresio_only
6	19	33					gorresio_only
6	19	34					gorresio_only
6	19	35	6	34	28	0.908	matched
6	19	36					gorresio_only
6	19	37					gorresio_only
6	19	38					gorresio_only
6	19	40					gorresio_only
6	19	41	6	60	22	0.468	moved
6	19	42					gorresio_only
6	19	45					gorresio_only
6	19	46					gorresio_only
6	19	47					gorresio_only
6	19	48					gorresio_only
6	19	49					gorresio_only
6	19	50					gorresio_only
6	19	51					gorresio_only
6	19	52					gorresio_only
6	19	53					gorresio_only
6	19	54	6	67	21	0.464	moved
6	19	56					gorresio_only
6	19	57	6	67	23	0.49	moved
6	19	60	6	67	26	0.554	moved
6	19	63					gorresio_only
6	19	64					gorresio_only
6	19	66					gorresio_only
6	19	67					gorresio_only
6	19	68					gorresio_only
6	19	70					gorresio_only
6	19	71	6	67	36	0.466	moved
6	19	72					gorresio_only
6	19	73					gorresio_only
6	19	76					gorresio_only
6	20	1	6	35	1	0.73	matched
6	20	2	6	35	2	0.682	matched
6	20	3	6	35	3	0.368	fuzzy
6	20	4	6	35	4	0.505	matched
6	20	5	6	35	5	0.711	matched
6	20	6					gorresio_only
6	20	7	6	35	6	0.282	fuzzy
6	20	8	6	35	7	0.35	fuzzy
6	20	10	6	35	9	0.386	fuzzy
6	20	11	6	35	10	0.637	matched
6	20	12	6	35	11	0.89	matched
6	20	14	6	35	13	0.339	fuzzy
6	20	15	6	35	14	0.54	matched
6	20	16					gorresio_only
6	20	17	6	35	15	0.333	fuzzy
6	20	18	6	35	16	0.589	matched
6	20	20	6	35	18	0.328	fuzzy
6	20	21	6	35	19	0.417	fuzzy
6	20	22	6	35	20	0.264	fuzzy
6	20	23					gorresio_only
6	20	24	6	35	21	0.296	fuzzy
6	20	26	6	35	22	0.295	fuzzy
6	20	27					gorresio_only
6	20	28	6	35	25	0.429	fuzzy
6	21	1	6	36	1	0.575	matched
6	21	2	6	36	2	0.373	fuzzy
6	21	3	6	36	9	0.805	moved
6	21	5	6	36	4	0.296	fuzzy
6	21	6	6	36	6	0.439	fuzzy
6	21	7	6	36	7	0.75	matched
6	21	8	6	36	8	0.377	fuzzy
6	21	10	6	36	10	0.738	matched
6	21	11	6	36	11	0.306	fuzzy
6	21	12	6	36	12	0.468	matched
6	21	13	6	36	13	0.628	matched
6	21	15	6	36	15	0.451	matched
6	21	16	6	36	18	0.651	moved
6	21	17	6	36	17	0.728	matched
6	21	18					gorresio_only
6	21	20	6	36	19	0.798	matched
6	21	21	6	36	20	1.0	matched
6	21	22	6	36	21	0.57	matched
6	21	23	6	36	22	0.387	fuzzy
6	21	25					gorresio_only
6	21	26					gorresio_only
6	21	27					gorresio_only
6	21	28	6	36	26	0.327	fuzzy
6	21	30	6	36	28	0.322	fuzzy
6	21	31					gorresio_only
6	21	32	6	36	29	0.3	fuzzy
6	21	33					gorresio_only
6	21	34					gorresio_only
6	21	35	6	36	32	0.287	fuzzy
6	21	36	6	36	33	0.281	fuzzy
6	21	37					gorresio_only
6	21	38	6	36	35	0.278	fuzzy
6	21	40					gorresio_only
6	21	41					gorresio_only
6	21	42					gorresio_only
6	21	43					gorresio_only
6	21	44	6	36	40	0.33	fuzzy
6	21	46	6	36	43	0.326	fuzzy
6	22	1	6	37	1	0.331	fuzzy
6	22	2	6	37	2	0.327	fuzzy
6	22	3					gorresio_only
6	22	4					gorresio_only
6	22	5	6	37	4	0.416	fuzzy
6	22	6					gorresio_only
6	22	7					gorresio_only
6	22	8					gorresio_only
6	22	10					gorresio_only
6	22	11					gorresio_only
6	22	12					gorresio_only
6	22	13	6	37	6	0.34	fuzzy
6	22	14	6	37	7	0.51	matched
6	22	15	6	37	8	0.324	fuzzy
6	22	16					gorresio_only
6	22	17	6	37	9	0.359	fuzzy
6	22	18	6	37	11	0.57	matched
6	22	20	6	37	13	0.72	matched
6	22	21	6	37	14	0.75	matched
6	22	22	6	37	15	0.51	matched
6	22	23	6	37	16	0.264	fuzzy
6	22	25	6	37	18	0.354	fuzzy
6	22	26	6	37	19	0.257	fuzzy
6	22	27	6	37	20	0.36	fuzzy
6	23	1	6	38	1	0.491	matched
6	23	2					gorresio_only
6	23	5	6	38	2	0.284	fuzzy
6	23	6					gorresio_only
6	23	7	6	38	5	0.531	matched
6	23	10	6	38	8	0.495	matched
6	23	11	6	38	9	0.576	matched
6	23	13	6	38	10	0.262	fuzzy
6	23	14					gorresio_only
6	23	16	6	38	15	0.286	fuzzy
6	23	17					gorresio_only
6	23	18					gorresio_only
6	23	20					gorresio_only
6	23	21	6	38	17	0.314	fuzzy
6	23	22					gorresio_only
6	23	23	6	38	20	0.312	fuzzy
6	23	24					gorresio_only
6	23	25	6	38	22	0.279	fuzzy
6	23	26					gorresio_only
6	23	27	6	38	23	0.363	fuzzy
6	23	28	6	38	24	0.722	matched
6	23	30					gorresio_only
6	23	31	6	38	27	0.43	fuzzy
6	23	32					gorresio_only
6	23	34	6	38	30	0.287	fuzzy
6	23	35	6	38	31	0.25	fuzzy
6	23	36	6	38	32	0.785	matched
6	23	37	6	38	33	0.532	matched
6	23	38	6	38	34	0.725	matched
6	23	39	6	38	35	0.905	matched
6	23	40	6	38	36	0.543	matched
6	23	41					gorresio_only
6	24	1	6	39	1	0.633	matched
6	24	2	6	39	2	0.768	matched
6	24	3					gorresio_only
6	24	5					gorresio_only
6	24	6					gorresio_only
6	24	7					gorresio_only
6	24	8					gorresio_only
6	24	10					gorresio_only
6	24	11					gorresio_only
6	24	12	6	39	8	0.261	fuzzy
6	24	13	6	39	9	0.406	fuzzy
6	24	14	6	39	10	0.312	fuzzy
6	24	15					gorresio_only
6	24	16	6	39	12	0.536	matched
6	24	17					gorresio_only
6	24	18					gorresio_only
6	24	20					gorresio_only
6	24	21	6	39	14	0.327	fuzzy
6	24	22	6	39	15	0.844	matched
6	24	23					gorresio_only
6	24	25	6	39	18	0.316	fuzzy
6	24	26	6	39	21	0.469	moved
6	24	27					gorresio_only
6	24	28	6	39	20	0.328	fuzzy
6	24	30	6	39	22	0.552	matched
6	24	31	6	39	23	0.294	fuzzy
6	24	32	6	39	24	0.775	matched
6	24	33					gorresio_only
6	24	35					gorresio_only
6	24	36	6	39	26	0.417	fuzzy
6	24	38	6	39	27	0.365	fuzzy
6	24	39					gorresio_only
6	24	40	6	39	29	0.723	matched
6	24	41	6	39	30	0.411	fuzzy
6	24	42	6	39	31	0.511	matched
6	24	43	6	39	32	0.466	matched
6	25	1					gorresio_only
6	25	2	6	40	2	0.49	matched
6	25	3	6	40	3	0.333	fuzzy
6	25	4					gorresio_only
6	25	5	6	40	4	0.444	fuzzy
6	25	6	6	40	8	0.468	moved
6	25	7	6	40	6	0.375	fuzzy
6	25	8	6	40	7	0.655	matched
6	25	10	6	40	9	0.426	fuzzy
6	25	11	6	40	10	0.374	fuzzy
6	25	12					gorresio_only
6	25	13	6	40	12	0.75	matched
6	25	14	6	40	13	0.747	matched
6	25	15	6	40	14	0.575	matched
6	25	16	6	40	18	0.46	moved
6	25	17	6	40	16	0.443	fuzzy
6	25	18	6	40	17	0.298	fuzzy
6	25	20	6	40	19	0.646	matched
6	25	21	6	40	20	0.371	fuzzy
6	25	22					gorresio_only
6	25	23	6	40	21	0.708	matched
6	25	24					gorresio_only
6	25	25					gorresio_only
6	25	26					gorresio_only
6	25	27					gorresio_only
6	25	28					gorresio_only
6	25	30					gorresio_only
6	25	31					gorresio_only
6	25	32					gorresio_only
6	25	33					gorresio_only
6	25	34					gorresio_only
6	25	35					gorresio_only
6	25	36					gorresio_only
6	25	37					gorresio_only
6	25	38					gorresio_only
6	25	40					gorresio_only
6	25	41					gorresio_only
6	26	2	6	40	26	0.36	fuzzy
6	26	3					gorresio_only
6	26	4	6	40	29	0.698	matched
6	26	5	6	40	30	0.419	fuzzy
6	26	6	6	40	31	0.49	matched
6	26	7	6	40	32	0.394	fuzzy
6	26	8					gorresio_only
6	26	10					gorresio_only
6	26	14					gorresio_only
6	26	16					gorresio_only
6	26	17					gorresio_only
6	26	18	6	40	38	0.627	matched
6	26	20					gorresio_only
6	26	21					gorresio_only
6	26	23					gorresio_only
6	26	24	6	40	43	0.462	matched
6	26	25	6	40	44	0.436	fuzzy
6	26	26	6	40	46	0.312	fuzzy
6	26	27					gorresio_only
6	26	28					gorresio_only
6	26	30					gorresio_only
6	26	31	6	40	48	0.31	fuzzy
6	26	32	6	40	50	0.281	fuzzy
6	26	33	6	40	51	0.307	fuzzy
6	26	34					gorresio_only
6	26	35					gorresio_only
6	26	36					gorresio_only
6	26	37	6	40	53	0.272	fuzzy
6	26	38					gorresio_only
6	26	39	6	40	55	0.526	matched
6	26	40	6	40	56	0.814	matched
6	26	41					gorresio_only
6	26	42	6	40	57	0.537	matched
6	26	43	6	40	58	0.667	matched
6	26	44					gorresio_only
6	26	45					gorresio_only
6	26	46	6	40	63	0.47	matched
6	26	47					gorresio_only
6	26	48					gorresio_only
6	27	1	6	41	1	0.537	matched
6	27	2	6	41	2	0.269	fuzzy
6	27	3	6	41	3	0.694	matched
6	27	4	6	41	4	0.304	fuzzy
6	27	5	6	41	5	0.36	fuzzy
6	27	6					gorresio_only
6	27	7	6	41	7	0.714	matched
6	27	8	6	41	8	0.81	matched
6	27	10	6	41	10	0.342	fuzzy
6	27	11	6	41	11	0.358	fuzzy
6	27	12	6	41	12	0.604	matched
6	27	13	6	41	13	0.485	matched
6	27	14	6	41	14	0.583	matched
6	27	16	6	41	19	0.716	moved
6	27	17	6	41	17	0.829	matched
6	27	18	6	41	18	0.564	matched
6	27	20	6	41	20	0.688	matched
6	27	21	6	41	21	0.573	matched
6	27	23	6	41	22	0.357	fuzzy
6	27	24	6	41	24	0.343	fuzzy
6	27	25	6	41	25	0.289	fuzzy
6	27	26	6	41	26	0.275	fuzzy
6	27	27	6	41	27	0.464	matched
6	27	28	6	41	28	0.524	matched
6	27	30	6	41	29	0.307	fuzzy
6	27	31	6	41	31	0.475	matched
6	27	32	6	41	32	0.495	matched
6	27	34	6	41	33	0.392	fuzzy
6	27	35	6	41	34	0.407	fuzzy
6	28	1					gorresio_only
6	28	2	6	42	2	0.31	fuzzy
6	28	3					gorresio_only
6	28	4	6	42	4	0.553	matched
6	28	5	6	42	5	0.26	fuzzy
6	28	6	6	42	6	0.598	matched
6	28	7					gorresio_only
6	28	8	6	42	8	0.408	fuzzy
6	28	10					gorresio_only
6	28	11	6	42	11	0.44	fuzzy
6	28	12	6	42	12	0.304	fuzzy
6	28	13					gorresio_only
6	28	14					gorresio_only
6	28	15					gorresio_only
6	28	16					gorresio_only
6	28	17					gorresio_only
6	28	18					gorresio_only
6	28	20	6	42	17	0.292	fuzzy
6	28	21	6	42	18	0.33	fuzzy
6	28	22					gorresio_only
6	28	23					gorresio_only
6	28	24	6	42	22	0.298	fuzzy
6	28	25					gorresio_only
6	28	26	6	42	26	0.611	moved
6	28	27	6	42	24	0.505	matched
6	28	28	6	42	25	0.491	matched
6	28	30					gorresio_only
6	28	31	6	42	28	0.573	matched
6	28	32	6	42	29	0.477	matched
6	28	33	6	42	30	0.404	fuzzy
6	28	34	6	42	31	0.656	matched
6	28	35	6	42	32	0.339	fuzzy
6	28	36	6	42	33	0.536	matched
6	28	38	6	42	34	0.504	matched
6	28	40	6	42	35	0.378	fuzzy
6	28	41					gorresio_only
6	29	1					gorresio_only
6	29	2	6	43	2	0.463	matched
6	29	3					gorresio_only
6	29	4					gorresio_only
6	29	5					gorresio_only
6	29	6					gorresio_only
6	29	7	6	43	3	0.818	matched
6	29	8	6	43	4	0.267	fuzzy
6	29	10	6	43	7	0.273	fuzzy
6	29	11	6	43	8	0.274	fuzzy
6	29	12	6	43	9	0.415	fuzzy
6	29	13	6	43	10	0.567	matched
6	29	14	6	43	11	0.394	fuzzy
6	29	15	6	43	12	0.663	matched
6	29	16					gorresio_only
