n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
130088	G	viśvádeva	visvadeva	visvadeva	acc	0	0		
130089	P	sāyaṃvai--śvadeva	sAyaMvEsvadeva	sāyanvaisvadeva	hyph|acc	0	0		
130090		kṣullaka--vaiśvadeva	kzullakavEsvadeva	kṣullakavaisvadeva	hyph|acc	0	0		
130091	G	mahā́vai--śvadeva	mahAvEsvadeva	mahāvaisvadeva	hyph|acc	0	0		
130092	G	vaiśvadevá	vEsvadeva	vaisvadeva	acc	0	0		
130093	M	pārśvadeva	pArsvadeva	pārsvadeva	acc	0	0		
130094	M	hari--vaṃśadeva	harivaMsadeva	harivansadeva	hyph|acc	0	0		
130095	M	śivapra--kāśadeva	sivaprakAsadeva	sivaprakāsadeva	hyph|acc	0	0		
130096		yamuṣadeva	yamuzadeva	yamuṣadeva		1	1	4	MD MW PWG PWK
130097		vṛṣadeva	vfzadeva	vṛṣadeva		1	1	2	MW PWK
130098		śeṣadeva	sezadeva	seṣadeva	acc	0	0		
130099	H	pratya--kṣadeva	pratyakzadeva	pratyakṣadeva	hyph	1	1	1	BHS
130100	P	ṛkṣadeva	fkzadeva	ṛkṣadeva		0	0		
130101		mokṣadeva	mokzadeva	mokṣadeva		1	1	3	MW PWG PWK
130102		nityavarṣadeva	nityavarzadeva	nityavarṣadeva		1	1	2	MW PWK
130103		harṣadeva	harzadeva	harṣadeva		1	1	6	CAE CCS MD MW PWG PWK
130104	H	brahmadhva--ṃsadeva	brahmaDvaMsadeva	brahmadhvansadeva	hyph	1	1	1	BHS
130105	M	śivadāsadeva	sivadAsadeva	sivadāsadeva	acc	0	0		
130106	M	harivyā--sadeva	harivyAsadeva	harivyāsadeva	hyph	1	1	1	MW
130107	M	vyāsadeva	vyAsadeva	vyāsadeva		1	1	1	MW
130108		hṛdayarāsadeva	hfdayarAsadeva	hṛdayarāsadeva		1	1	1	PWK
130109	M	śuddhāvā--sadeva	sudDAvAsadeva	suddhāvāsadeva	hyph|acc	0	0		
130110	G	sádeva	sadeva	sadeva	acc	1	1	5	CAE CCS MW PWG PWK
130111		siṃhadeva	siMhadeva	sinhadeva		1	1	4	CAE MW PWG PWK
130112	M	viśvanātha--siṃhadeva	visvanATasiMhadeva	visvanāthasinhadeva	hyph|acc	0	0		
130113		śaradasi--ṃhadeva	saradasiMhadeva	saradasinhadeva	hyph|acc	0	0		
130114	M	rāmasi--ṃhadeva	rAmasiMhadeva	rāmasinhadeva	hyph	1	1	1	MW
130115	M	jayasi--ṃhadeva	jayasiMhadeva	jayasinhadeva	hyph	1	1	1	MW
130116		narasiṃhadeva	narasiMhadeva	narasinhadeva		1	1	2	PWG PWK
130117	M	vīrasi--ṃhadeva	vIrasiMhadeva	vīrasinhadeva	hyph	1	1	1	MW
130118		kārtisiṃhadeva	kArtisiMhadeva	kārtisinhadeva		1	1	3	MW PWG PWK
130119		kīrtisiṃhadeva	kIrtisiMhadeva	kīrtisinhadeva		1	1	3	MW PWG PWK
130120	M	harisi--ṃhadeva	harisiMhadeva	harisinhadeva	hyph	1	1	1	MW
130121	M	devīsi--ṃhadeva	devIsiMhadeva	devīsinhadeva	hyph	1	1	1	MW
130122	G	sáhadeva	sahadeva	sahadeva	acc	1	1	10	BUR CAE CCS GRA INM MW PWG PWK VCP VEI
130123		varāhadeva	varAhadeva	varāhadeva		1	1	2	MW PWK
130124	G	sāhadevá	sAhadeva	sāhadeva	acc	1	1	3	MW PWG PWK
130125		guhadeva	guhadeva	guhadeva		1	1	3	MW PWG PWK
130126		prajñādeva	prajYAdeva	prajnādeva		1	1	2	MW PWK
130127	G	śraddhā́deva	sradDAdeva	sraddhādeva	acc	0	0		
130128	G	bhīmādeva	BImAdeva	bhīmādeva		1	1	3	MW PWG PWK
130129	G	ugrā́deva	ugrAdeva	ugrādeva	acc	1	1	5	GRA MW PWG PWK VCP
130130		bāvādeva	bAvAdeva	bāvādeva		1	1	3	MW PWG PWK
130131		mahādeva	mahAdeva	mahādeva		1	1	8	BHS CAE CCS INM MW PWG PWK VCP
130132		vedānti--mahādeva	vedAntimahAdeva	vedāntimahādeva	hyph	1	1	2	MW PWK
130133		devīmahādeva	devImahAdeva	devīmahādeva		1	1	3	MW PWG PWK
130134		śārṅgideva	sArNgideva	sārngideva	acc	0	0		
130135		rucideva	rucideva	rucideva		1	1	3	MW PWG PWK
130136		paurarucideva	pOrarucideva	paurarucideva		1	1	3	MW PWG PWK
130137		mummaḍideva	mummaqideva	mummaḍideva		1	1	3	MW PWG PWK
130138		atideva	atideva	atideva		1	1	5	MW PD PWG PWK VCP
130139	H	nāmatideva	nAmatideva	nāmatideva		1	1	1	BHS
130140		ratideva	ratideva	ratideva		1	1	3	MW PWG PWK
130141	M	nirmāṇara--tideva	nirmARaratideva	nirmānaratideva	hyph	1	1	1	MW
130142		devātideva	devAtideva	devātideva		1	1	5	INM MW PWG PWK VCP
130143		kṣitideva	kzitideva	kṣitideva		1	1	4	MW PWG PWK VCP
130144		śaktideva	saktideva	saktideva	acc	0	0		
130145	G	antidevá	antideva	antideva	acc	1	1	6	AP GRA MW PD PWG PWK
130146		rantideva	rantideva	rantideva		1	1	8	BUR CAE CCS INM MW PWG PWK VCP
130147		avantideva	avantideva	avantideva		1	1	3	MW PWG PWK
130148		śāntideva	sAntideva	sāntideva	acc	0	0		
130149		devendra--kīrtideva	devendrakIrtideva	devendrakīrtideva	hyph	1	1	3	MW PWG PWK
130150		atithideva	atiTideva	atithideva		1	1	5	AP MW PD PWG PWK
130151		ādideva	Adideva	ādideva		1	1	8	CAE CCS INM MD MW PWG PWK VCP
130152	M	yugādideva	yugAdideva	yugādideva		1	1	2	MW PWK
130153		nandideva	nandideva	nandideva		1	1	5	CAE CCS MW PWG PWK
130154		adhideva	aDideva	adhideva		1	1	9	CAE CCS INM MD MW PD PWG PWK VCP
130155		rājādhideva	rAjADideva	rājādhideva		1	1	3	MW PWG PWK
130156		vedādhideva	vedADideva	vedādhideva		1	1	3	MW PWG PWK
130157		rājyādhideva	rAjyADideva	rājyādhideva		1	1	2	MW PWK
130158		devādhideva	devADideva	devādhideva		1	1	5	INM MW PWG PWK VCP
130159	M	munideva	munideva	munideva		1	1	1	MW
130160	M	agnideva	agnideva	agnideva		1	1	2	MW PD
130161	M	raṇārambhā--svāmideva	raRAramBAsvAmideva	ranārambhāsvāmideva	hyph	1	1	1	MW
130162		bhūmideva	BUmideva	bhūmideva		1	1	6	BHS CAE CCS MW PWG PWK
130163	M	laṣmideva	lazmideva	laṣmideva		1	1	1	MW
130164		parideva	parideva	parideva		1	1	5	CAE CCS MW PWG PWK
130165		harideva	harideva	harideva		1	1	4	MW PWG PWK VCP
130166		naraharideva	naraharideva	naraharideva		1	1	3	MW PWG PWK
130167	M	sūrideva	sUrideva	sūrideva		1	1	1	MW
130168	I	trideva	trideva	trideva		0	0		
130169		kālideva	kAlideva	kālideva		1	1	1	PWK
130170		ravideva	ravideva	ravideva		1	1	3	MW PWG PWK
130171	G	vídeva	videva	videva	acc	1	1	5	CAE CCS MW PWG PWK
130172		śaśideva	sasideva	sasideva	acc	0	0		
130173		ṛṣideva	fzideva	ṛṣideva		1	1	4	BHS MW PWG PWK
130174		ahideva	ahideva	ahideva		1	1	3	MW PWG PWK
130175		sāhideva	sAhideva	sāhideva		1	1	3	MW PWG PWK
130176		kṣoṇīdeva	kzoRIdeva	kṣonīdeva		1	1	2	MW PWK
130177		sukhāvatīdeva	suKAvatIdeva	sukhāvatīdeva		1	1	2	PWG PWK
130178	M	lakṣmīdeva	lakzmIdeva	lakṣmīdeva		1	1	1	MW
130179	M	ṣaḍakṣa--rīdeva	zaqakzarIdeva	ṣaḍakṣarīdeva	hyph	1	1	1	MW
130180		śrīdeva	srIdeva	srīdeva	acc	0	0		
130181		hrīdeva	hrIdeva	hrīdeva		1	1	4	BHS MW PWG PWK
130182	M	bhṛgudeva	Bfgudeva	bhṛgudeva		1	1	1	MW
130183		raghudeva	raGudeva	raghudeva		1	1	3	MW PWG PWK
130184		mañjudeva	maYjudeva	manjudeva		1	1	3	MW PWG PWK
130185		viṣṇudeva	vizRudeva	viṣnudeva		1	1	3	MW PWG PWK
130186		kratudeva	kratudeva	kratudeva		1	1	4	MD MW PWG PWK
130187		vāstudeva	vAstudeva	vāstudeva		1	1	4	CAE CCS MW PWK
130188		bindudeva	bindudeva	bindudeva		1	1	4	MW PWG PWK VCP
130189		bhānudeva	BAnudeva	bhānudeva		1	1	4	INM MW PWG PWK
130190		ambudeva	ambudeva	ambudeva		1	1	3	MW PWG PWK
130191		prabhudeva	praBudeva	prabhudeva		1	1	3	MW PWG PWK
130192	M	śambhudeva	samBudeva	sambhudeva	acc	0	0		
130193		vāyudeva	vAyudeva	vāyudeva		1	1	3	MW PWG PWK
130194		manyudeva	manyudeva	manyudeva		1	1	3	MW PWG PWK
130195		marudeva	marudeva	marudeva		1	1	4	BHS MW PWG PWK
130196		cārudeva	cArudeva	cārudeva		1	1	3	MW PWG PWK
130197		mārudeva	mArudeva	mārudeva		1	1	3	MW PWG PWK
130198	H	gurudeva	gurudeva	gurudeva		1	1	2	BHS SCH
130199	H	bhikṣudeva	Bikzudeva	bhikṣudeva		1	1	1	BHS
130200		vasudeva	vasudeva	vasudeva		1	1	6	CAE INM MW PWG PWK VCP
130201		sarvajña--vāsudeva	sarvajYavAsudeva	sarvajnavāsudeva	hyph	1	1	3	MW PWG PWK
130202	U	anantavā--sudeva	anantavAsudeva	anantavāsudeva	hyph	1	0	1	PD
130203		subrahma--vāsudeva	subrahmavAsudeva	subrahmavāsudeva	hyph	1	1	3	MW PWG PWK
130204		phalajjala--vāsudeva	PalajjalavAsudeva	phalajjalavāsudeva	hyph	1	1	2	PWG PWK
130205	I	śṛgāla--vāsudeva	sfgAlavAsudeva	sṛgālavāsudeva	hyph|acc	0	0		
130206	P	sṛgāla--vāsudeva	sfgAlavAsudeva	sṛgālavāsudeva	hyph	0	0		
130207		prativāsudeva	prativAsudeva	prativāsudeva		1	1	3	MW PWG PWK
130208	M	śinivāsudeva	sinivAsudeva	sinivāsudeva	acc	0	0		
130209	G	vāsudevá	vAsudeva	vāsudeva	acc	1	1	10	BHS BUR CAE CCS INM MD MW PWG PWK VCP
130210	M	subrahma--nvāsudeva	subrahmanvAsudeva	subrahmanvāsudeva	hyph	0	0		
130211	G	sudevá	sudeva	sudeva	acc	1	1	9	BHS CAE CCS GRA INM MW PWG PWK VEI
130212	M	bāpūdeva	bApUdeva	bāpūdeva		1	1	1	MW
130213		bhūdeva	BUdeva	bhūdeva		1	1	6	CAE CCS MW PWG PWK VCP
130214		śuklabhūdeva	suklaBUdeva	suklabhūdeva	acc	0	0		
130215		mātṛdeva	mAtfdeva	mātṛdeva		1	1	4	AP MW PWG PWK
130216		pitṛdeva	pitfdeva	pitṛdeva		1	1	6	AP CAE CCS MW PWG PWK
130217		nṛdeva	nfdeva	nṛdeva		1	1	6	CAE CCS MW PWG PWK VCP
130218		viśvedeva	visvedeva	visvedeva	acc	0	0		
130219	M	kaideva	kEdeva	kaideva		1	1	1	MW
130220		chandodeva	Candodeva	chandodeva		1	1	5	INM MW PWG PWK VCP
130221	I	trayodeva	trayodeva	trayodeva		0	0		
130222	G	avódeva	avodeva	avodeva	acc	1	1	6	AP GRA MW PWG PWK VCP
130223		yaśodeva	yasodeva	yasodeva	acc	0	0		
130224		saudeva	sOdeva	saudeva		1	1	4	INM MW PWG PWK
130225	G	devá	deva	deva	acc	1	1	14	AP BHS BUR CAE CCS GRA INM MD MW PWG PWK SCH SKD VCP
130226		jagaddeva	jagaddeva	jagaddeva		1	1	2	MW PWK
130227	G	bhavaddeva	Bavaddeva	bhavaddeva		1	1	3	MW PWG PWK
130228	M	sukhāvaddeva	suKAvaddeva	sukhāvaddeva		1	1	1	MW
130229	G	dhandeva	Dandeva	dhandeva		0	0		
130230		saṃdeva	saMdeva	sandeva		1	1	2	PWG PWK
130231		kiṃdeva	kiMdeva	kindeva		1	1	3	MW PWG PWK
130232		svardeva	svardeva	svardeva		1	1	3	MW PWG PWK
130233	G	nírdeva	nirdeva	nirdeva	acc	1	1	6	CAE CCS MD MW PWG PWK
130234	H	cāturdeva	cAturdeva	cāturdeva		1	1	1	BHS
130235	A	aneva	aneva	aneva		1	1	5	AP MW PD PWK SCH
130236	S	peva	peva	peva		1	1	2	SKD VCP
130237	S	meva	meva	meva		1	1	3	AP SKD VCP
130238	B	ityeva	ityeva	ityeva		1	1	1	BUR
130239	H	yeva	yeva	yeva		1	1	1	BHS
130240		reva	reva	reva		1	1	7	CAE CCS MW PWG PWK SKD VCP
130241	M	gajareva	gajareva	gajareva		1	1	3	MW PWK SCH
130242	G	duréva	dureva	dureva	acc	1	1	7	AP CAE CCS GRA MW PWG PWK
130243	S	gleva	gleva	gleva		1	1	2	SKD VCP
130244	S	pleva	pleva	pleva		1	1	2	SKD VCP
130245	S	mleva	mleva	mleva		1	1	2	SKD VCP
130246	G	duḥśéva	duHseva	duḥseva	acc	0	0		
130247	G	áśeva	aseva	aseva	acc	0	0		
130248	G	suśéva	suseva	suseva	acc	0	0		
130249	G	śéva	seva	seva	acc	1	1	6	AP MW PWG PWK SKD VCP
130250	S	ṣeva	zeva	ṣeva		1	1	2	SKD VCP
130251		niṣeva	nizeva	niṣeva		1	1	6	AP CAE CCS MW PWG PWK
130252		hrīniṣeva	hrInizeva	hrīniṣeva		1	1	5	AP INM MW PWG PWK
130253		seva	seva	seva		1	1	6	AP MW PWG PWK SKD VCP
130254		praseva	praseva	praseva		1	1	5	BUR MW PWG PWK VCP
130255	M	yugyāśa--napraseva	yugyAsanapraseva	yugyāsanapraseva	hyph|acc	0	0		
130256		vīṇāpraseva	vIRApraseva	vīnāpraseva		1	1	3	MW PWG PWK
130257		durāseva	durAseva	durāseva		1	1	3	MW PWG PWK
130258		prāseva	prAseva	prāseva		1	1	3	MW PWG PWK
130259		śāheva	sAheva	sāheva	acc	0	0		
130260	B	caiva	cEva	caiva		1	1	1	BUR
130261		jaiva	jEva	jaiva		1	1	9	AP CAE CCS MD MW PWG PWK SCH VCP
130262	S	tathaiva	taTEva	tathaiva		1	1	2	SKD VCP
130263		adaiva	adEva	adaiva		1	1	9	AP BUR CAE MD MW PD PWG PWK VCP
130264		varuṇadaiva	varuRadEva	varunadaiva		1	1	2	MW PWK
130265	M	hatadaiva	hatadEva	hatadaiva		1	1	3	AP MW SCH
130266		kuladaiva	kuladEva	kuladaiva		1	1	5	CAE CCS MW PWG PWK
130267		pratikūladaiva	pratikUladEva	pratikūladaiva		1	1	3	MW PWG PWK
130268		śivadaiva	sivadEva	sivadaiva	acc	0	0		
130269		viśvadaiva	visvadEva	visvadaiva	acc	0	0		
130270		adhidaiva	aDidEva	adhidaiva		1	1	8	BUR CAE INM MD MW PD PWG PWK
130271		sādhibhū--tādhidaiva	sADiBUtADidEva	sādhibhūtādhidaiva	hyph	1	1	2	MW PWK
130272	M	sādhidaiva	sADidEva	sādhidaiva		1	1	2	MW VCP
130273		indrāgnidaiva	indrAgnidEva	indrāgnidaiva		1	1	3	MW PWG PWK
130274		śaśidaiva	sasidEva	sasidaiva	acc	0	0		
130275	G	ambudaiva	ambudEva	ambudaiva		1	1	3	MW PWG PWK
130276		vasudaiva	vasudEva	vasudaiva		1	1	3	MW PWG PWK
130277		othāmodaiva	oTAmodEva	othāmodaiva		1	1	1	PWK
130278	G	daíva	dEva	daiva	acc	1	1	10	AP BUR CAE CCS MD MW PWG PWK VCP VEI
130279		caturdaiva	caturdEva	caturdaiva		1	1	2	MW PWK
130280		cāturdaiva	cAturdEva	cāturdaiva		1	1	3	MW PWG PWK
130281		durdaiva	durdEva	durdaiva		1	1	7	BUR CAE CCS MW PWG PWK VCP
130282	H	yenaiva	yenEva	yenaiva		0	1		
130283	M	naiva	nEva	naiva		1	1	2	CCS MW
130284	M	adyaiva	adyEva	adyaiva		1	1	2	MW PD
130285		raiva	rEva	raiva		1	1	2	MW PWK
130286		svacchanda--bharaiva	svacCandaBarEva	svacchandabharaiva	hyph	0	0		
130287	G	graivá	grEva	graiva	acc	1	1	9	AP BUR CAE CCS MD MW PWG PWK VCP
130288	M	atraiva	atrEva	atraiva		1	1	2	MW PD
130289	A	aśaiva	asEva	asaiva	acc	0	0		
130290		avamuktaśaiva	avamuktasEva	avamuktasaiva	acc	0	0		
130291		avimuktaśaiva	avimuktasEva	avimuktasaiva	acc	0	0		
130292		vīraśaiva	vIrasEva	vīrasaiva	acc	0	0		
130293	G	śaivá	sEva	saiva	acc	0	0		
130294	G	gova	gova	gova		1	1	1	PWG
130295	B	atova	atova	atova		0	0		
130296	H	dhova	Dova	dhova		1	1	1	BHS
130297	I	nādaśrova	nAdasrova	nādasrova	acc	0	0		
130298	I	pulova	pulova	pulova		0	0		
130299		dhrauva	DrOva	dhrauva		1	1	6	CAE CCS MW PWG PWK VCP
130300		srauva	srOva	srauva		1	1	3	MW PWG PWK
130301		śauva	sOva	sauva	acc	1	1	9	AP BUR CAE CCS MD MW PWG PWK VCP
130302	G	sauvá	sOva	sauva	acc	1	1	9	AP BUR CAE CCS MD MW PWG PWK VCP
130303		ṭakva	wakva	ṭakva		1	1	3	MW PWG PWK
130304		śrīḍhakva	srIQakva	srīḍhakva	acc	0	0		
130305	G	takvá	takva	takva	acc	1	1	7	CAE CCS GRA MW PWG PWK VCP
130306	S	nakva	nakva	nakva		1	1	1	SKD
130307		apakva	apakva	apakva		1	1	7	AP MD MW PD PWG PWK VCP
130308		āpakva	Apakva	āpakva		1	1	7	AP BUR MD MW PWG PWK VCP
130309	A	upakva	upakva	upakva		0	0		
130310	H	saṃgṛhī--tapakva	saMgfhItapakva	sangṛhītapakva	hyph	1	1	1	BHS
130311		ghṛtapakva	Gftapakva	ghṛtapakva		1	1	2	MW PWK
130312		ardhapakva	arDapakva	ardhapakva		1	1	2	MW PWK
130313		avaklinnapakva	avaklinnapakva	avaklinnapakva		1	1	3	MW PWG PWK
130314	M	parṇaka--ṣāyapakva	parRakazAyapakva	parnakaṣāyapakva	hyph	1	1	2	MW PWK
130315		prapakva	prapakva	prapakva		1	1	5	MD MW PWG PWK SCH
130316	G	kālapakva	kAlapakva	kālapakva		1	1	7	AP CAE MD MW PWG PWK SCH
130317		tuṣapakva	tuzapakva	tuṣapakva		1	1	2	MW PWK
130318	M	ṛbīsapakva	fbIsapakva	ṛbīsapakva		1	1	3	MW PWK SCH
130319	M	snehapakva	snehapakva	snehapakva		1	1	2	AP MW
130320		vṛthāpakva	vfTApakva	vṛthāpakva		1	1	2	MW PWK
130321		atipakva	atipakva	atipakva		1	1	3	PD PWG PWK
130322		anatipakva	anatipakva	anatipakva		1	1	3	MD PD PWK
130323	M	agnipakva	agnipakva	agnipakva		1	1	6	CAE MD MW PD PWK SCH
130324		paripakva	paripakva	paripakva		1	1	8	AP BHS CAE CCS MW PWG PWK VCP
130325		aparipakva	aparipakva	aparipakva		1	1	4	MD MW PWK VCP
130326		avipakva	avipakva	avipakva		1	1	4	AP MW PWK SCH
130327	G	vípakva	vipakva	vipakva	acc	1	1	6	AP CAE MD MW PWG PWK
130328	M	sthālīpakva	sTAlIpakva	sthālīpakva		1	1	1	MW
130329	M	kandupakva	kandupakva	kandupakva		1	1	3	AP MW VCP
130330	G	súpakva	supakva	supakva	acc	1	1	8	AP BUR CAE MD MW PWG PWK VCP
130331	G	pakvá	pakva	pakva	acc	1	1	13	AP BHS BUR CAE CCS GRA MD MW PWG PWK SCH VCP VEI
130332	M	utpakva	utpakva	utpakva		1	1	4	CAE MW PWK SCH
130333		saṃpakva	saMpakva	sampakva		1	1	3	MD PWG PWK
130334	M	sampakva	sampakva	sampakva		1	1	3	MD PWG PWK
130335		parṇakaṣā--yaniṣpakva	parRakazAyanizpakva	parnakaṣāyaniṣpakva	hyph	1	1	2	MW PWK
130336	G	níṣpakva	nizpakva	niṣpakva	acc	1	1	6	AP BUR MW PWG PWK VCP
130337		dviḥpakva	dviHpakva	dviḥpakva		1	1	1	PWK
130338		dviṣpakva	dvizpakva	dviṣpakva		1	1	2	MW PWK
130339	S	phakva	Pakva	phakva		0	0		
130340	H	ayakva	ayakva	ayakva		1	1	1	BHS
130341		turakva	turakva	turakva		1	1	3	MW PWG PWK
130342	G	srákva	srakva	srakva	acc	1	1	7	CAE CCS GRA MD MW PWG PWK
130343	G	vákva	vakva	vakva	acc	1	1	6	CAE GRA MD MW PWG PWK
130344	A	śakva	sakva	sakva	acc	0	0		
130345	S	dikva	dikva	dikva		0	0		
130346		rayikva	rayikva	rayikva		1	1	3	MW PWG PWK
130347	G	śikvá	sikva	sikva	acc	0	0		
130348	G	ṛkvá	fkva	ṛkva	acc	1	1	7	AP CAE CCS GRA MW PWG PWK
130349		sṛkva	sfkva	sṛkva		1	1	6	CAE CCS MW PWG PWK SKD
130350		āsṛkva	Asfkva	āsṛkva		1	1	2	MD PWK
130351	G	sārisṛkva	sArisfkva	sārisṛkva		1	1	3	CAE PWG PWK
130352		raikva	rEkva	raikva		1	1	5	CAE MW PWG PWK VEI
130353	M	sārisṛkkva	sArisfkkva	sārisṛkkva		1	1	1	MW
130354	G	kvà	kva	kva	acc	1	1	11	AP BUR CAE CCS GRA MD MW PWG PWK SKD VCP
130355		gva	gva	gva		1	1	4	GRA MW PWG PWK
130356	M	śatagva	satagva	satagva	acc	0	0		
130357	G	étagva	etagva	etagva	acc	1	1	9	AP CAE CCS GRA MD MW PWG PWK VCP
130358	G	návagva	navagva	navagva	acc	1	1	10	AP CAE CCS GRA MD MW PWG PWK VCP VEI
130359		daśagva	dasagva	dasagva	acc	0	0		
130360	V	divodāsaa--tithigva	divodAsaatiTigva	divodāsaatithigva	hyph	1	1	1	VEI
130361	G	atithigvá	atiTigva	atithigva	acc	1	1	6	GRA MW PD PWG PWK VEI
130362	G	ātithigvá	AtiTigva	ātithigva	acc	1	1	6	GRA MW PWG PWK VCP VEI
130363	A	abhiyugva	aBiyugva	abhiyugva		0	0		
130364	G	phalgvà	Palgva	phalgva	acc	1	1	6	CAE CCS GRA MW PWG PWK
130365	H	aṅgīrajva	aNgIrajva	angīrajva		1	1	1	BHS
130366		pañcakhaṭva	paYcaKawva	pancakhaṭva		1	1	3	MW PWG PWK
130367	G	átikhaṭva	atiKawva	atikhaṭva	acc	1	1	5	AP MW PD PWG PWK
130368		trikhaṭva	triKawva	trikhaṭva		1	1	4	MW PWG PWK VCP
130369	G	araṭvá	arawva	araṭva	acc	1	1	5	GRA MW PWG PWK VCP
130370	G	láṭva	lawva	laṭva	acc	1	1	4	BUR MW PWG PWK
130371		viśvāvaṭva	visvAvawva	visvāvaṭva	acc	0	0		
130372		bhuṭva	Buwva	bhuṭva		1	1	3	MW PWG PWK
130373		jyotiṣṭva	jyotizwva	jyotiṣṭva		1	1	3	MW PWG PWK
130374	G	sarpiṣṭva	sarpizwva	sarpiṣṭva		1	1	3	MW PWG PWK
130375		haviṣṭva	havizwva	haviṣṭva		1	1	2	MW PWK
130376		bahiṣṭva	bahizwva	bahiṣṭva		1	1	2	PWG PWK
130377	M	yajuṣṭva	yajuzwva	yajuṣṭva		1	1	2	MW PWK
130378	U	catuṣṭva	catuzwva	catuṣṭva		0	0		
130379		dīrghāyuṣṭva	dIrGAyuzwva	dīrghāyuṣṭva		1	1	5	CAE CCS MW PWG PWK
130380		sahasrāyuṣṭva	sahasrAyuzwva	sahasrāyuṣṭva		1	1	3	MW PWG PWK
130381		cakṣuṣṭva	cakzuzwva	cakṣuṣṭva		1	1	2	MW PWK
130382	M	acakṣuṣṭva	acakzuzwva	acakṣuṣṭva		1	1	2	MW PD
130383		paiḍva	pEqva	paiḍva		1	1	3	MW PWG PWK
130384	G	pāṇḍvà	pARqva	pānḍva	acc	1	1	6	CAE CCS MW PWG PWK VEI
130385	G	iṇḍvà	iRqva	inḍva	acc	1	1	4	CAE MW PWG PWK
130386	M	darbheṇḍva	darBeRqva	darbhenḍva		1	1	1	MW
130387	M	kuśeṇḍva	kuseRqva	kusenḍva	acc	0	0		
130388		prakaṇva	prakaRva	prakanva		1	1	4	MW PWG PWK VCP
130389	G	káṇva	kaRva	kanva	acc	1	1	12	AP BUR CAE CCS GRA INM MD MW PWG PWK VCP VEI
130390	G	práskaṇva	praskaRva	praskanva	acc	1	1	7	GRA MD MW PWG PWK VCP VEI
130391		prāskaṇva	prAskaRva	prāskanva		1	1	3	MW PWG PWK
130392	G	áṇva	aRva	anva	acc	1	1	6	CAE GRA MW PD PWG PWK
130393		yaṇva	yaRva	yanva		1	1	3	MW PWG PWK
130394		vasuraṇva	vasuraRva	vasuranva		1	1	5	AP CAE MW PWG PWK
130395	G	raṇvá	raRva	ranva	acc	1	1	6	CAE GRA MD MW PWG PWK
130396		aidhmakāṇva	EDmakARva	aidhmakānva		1	1	2	PWG PWK
130397		piṅgalakāṇva	piNgalakARva	pingalakānva		1	1	3	MW PWG PWK
130398		paiṅgalakāṇva	pENgalakARva	paingalakānva		1	1	3	MW PWG PWK
130399	V	devāti--thikāṇva	devAtiTikARva	devātithikānva	hyph	1	1	1	VEI
130400	G	kāṇvá	kARva	kānva	acc	1	1	9	CAE CCS GRA MD MW PWG PWK VCP VEI
130401		taṇḍulakiṇva	taRqulakiRva	tanḍulakinva		1	1	2	MW PWK
130402	G	kíṇva	kiRva	kinva	acc	1	1	8	BUR CAE CCS MD MW PWG PWK VCP
130403	B	cakṛṇva	cakfRva	cakṛnva		1	1	1	BUR
130404		tva	tva	tva		1	1	9	BHS CAE CCS GRA MD MW PWG PWK VCP
130405		ṛtva	ftva	ṛtva		1	1	4	CAE MW PWK SCH
130406		ekatva	ekatva	ekatva		1	1	6	BUR CAE CCS MW PWG PWK
130407		pācakatva	pAcakatva	pācakatva		1	1	3	MW PWG PWK
130408	M	vācya--vācakatva	vAcyavAcakatva	vācyavācakatva	hyph	1	1	2	MW PWK
130409	G	vācakatva	vAcakatva	vācakatva		1	1	3	MW PWG PWK
130410	M	vivecakatva	vivecakatva	vivecakatva		1	1	2	MW PWK
130411	M	yājakatva	yAjakatva	yājakatva		1	1	1	MW
130412	M	prayojakatva	prayojakatva	prayojakatva		1	1	1	MW
130413		vācakalakṣa--kavyañjakatva	vAcakalakzakavyaYjakatva	vācakalakṣakavyanjakatva	hyph	1	1	2	MW PWK
130414	G	vyañjakatva	vyaYjakatva	vyanjakatva		1	1	2	MW PWG
130415	M	preḍakatva	preqakatva	preḍakatva		1	1	1	MW
130416	M	paṇḍakatva	paRqakatva	panḍakatva		1	1	1	MW
130417		akṛtakatva	akftakatva	akṛtakatva		1	1	2	PD PWK
130418	G	kṛtakatva	kftakatva	kṛtakatva		1	1	1	PWG
130419	M	dyotakatva	dyotakatva	dyotakatva		1	1	1	MW
130420	M	vyāvarta--katva	vyAvartakatva	vyāvartakatva	hyph	1	1	1	MW
130421	M	nivartakatva	nivartakatva	nivartakatva		1	1	1	MW
130422	M	vyarthakatva	vyarTakatva	vyarthakatva		1	1	1	MW
130423		nirarthakatva	nirarTakatva	nirarthakatva		1	1	3	MW PWG PWK
130424	M	neyārtha--katva	neyArTakatva	neyārthakatva	hyph	1	1	1	MW
130425	M	sārthakatva	sArTakatva	sārthakatva		1	1	1	MW
130426	M	ācchādakatva	AcCAdakatva	ācchādakatva		1	1	1	MW
130427	M	pratipā--dakatva	pratipAdakatva	pratipādakatva	hyph	1	1	1	MW
130428		utpādakatva	utpAdakatva	utpādakatva		1	1	1	PWK
130429	M	sampādakatva	sampAdakatva	sampādakatva		1	1	1	MW
130430	M	niṣpādakatva	nizpAdakatva	niṣpādakatva		1	1	1	MW
130431	M	mādakatva	mAdakatva	mādakatva		1	1	1	MW
